native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,cluster
GO:0043067,regulation of programmed cell death,0.009611982964085514,1506,83,19,21031,0.2289156626506024,0.012616201859229747,"['GADD45A', 'PHLDA3', 'BTG2', 'FHL2', 'SLC40A1', 'GPX1', 'DAB2', 'SOX4', 'CDKN1A', 'TPD52L1', 'SERPINE1', 'TP53INP1', 'TGFBR1', 'CD44', 'AMIGO2', 'MDM2', 'ZFP36L1', 'TGM2', 'BBC3']",7
GO:0007165,signal transduction,0.01083274132624569,5959,83,43,21031,0.5180722891566265,0.007215975834871623,"['CDA', 'GADD45A', 'PHLDA3', 'LBH', 'CDC42EP3', 'FHL2', 'NRP2', 'FN1', 'SERPINE2', 'XPC', 'GPX1', 'IGFBP7', 'DAB2', 'SOX4', 'CDKN1A', 'TPD52L1', 'SERPINE1', 'PCSK1N', 'TSPYL2', 'STC1', 'TGFBR1', 'PAPPA', 'RASSF10', 'CD44', 'SESN3', 'ACTA2', 'PTHLH', 'RND1', 'MDM2', 'ZFP36L1', 'RPS27L', 'AEN', 'SEZ6L2', 'ADGRG1', 'KRT19', 'GIP', 'RAB40B', 'LDLRAD4', 'TGM2', 'PMEPA1', 'CD70', 'GDF15', 'BBC3']",7
KEGG:04218,Cellular senescence,0.013096147746403858,155,46,6,8484,0.13043478260869565,0.03870967741935484,"['GADD45A', 'CDKN1A', 'SERPINE1', 'TGFBR1', 'MDM2', 'ZFP36L1']",7
GO:0009314,response to radiation,0.014190471022811296,428,83,10,21031,0.12048192771084337,0.02336448598130841,"['GADD45A', 'XPC', 'GPX1', 'CDKN1A', 'TP53INP1', 'DDB2', 'MDM2', 'AEN', 'THBD', 'BBC3']",7
GO:0001944,vasculature development,0.014807683367641523,752,83,13,21031,0.1566265060240964,0.017287234042553192,"['GADD45A', 'NRP2', 'FN1', 'GPX1', 'TGFBI', 'SOX4', 'SERPINE1', 'TGFBR1', 'COL5A1', 'ACTA2', 'MDM2', 'ZFP36L1', 'ADGRG1']",7
GO:0072359,circulatory system development,0.014898932177535327,1130,83,16,21031,0.1927710843373494,0.01415929203539823,"['GADD45A', 'FHL2', 'NRP2', 'FN1', 'GPX1', 'TGFBI', 'PDLIM7', 'SOX4', 'CDKN1A', 'SERPINE1', 'TGFBR1', 'COL5A1', 'ACTA2', 'MDM2', 'ZFP36L1', 'ADGRG1']",7
GO:0048518,positive regulation of biological process,0.015012407226721146,6250,83,44,21031,0.5301204819277109,0.00704,"['RAB3B', 'GADD45A', 'PHLDA3', 'BTG2', 'LBH', 'CDC42EP3', 'SLC40A1', 'NRP2', 'FN1', 'SERPINE2', 'XPC', 'GPX1', 'CCDC80', 'DAB2', 'DPYSL3', 'SOX4', 'CDKN1A', 'TPD52L1', 'SERPINE1', 'STC1', 'TP53INP1', 'TGFBR1', 'RASSF10', 'CD44', 'NEAT1', 'SESN3', 'ACTA2', 'PTHLH', 'AMIGO2', 'MDM2', 'HSPB8', 'ZFP36L1', 'RPS27L', 'YPEL3', 'ADGRG1', 'GIP', 'INO80C', 'THBD', 'TGM2', 'CD70', 'GDF15', 'DYRK1B', 'BBC3', 'ETS2']",7
GO:0071478,cellular response to radiation,0.015449377839126432,182,83,7,21031,0.08433734939759036,0.038461538461538464,"['GADD45A', 'XPC', 'CDKN1A', 'TP53INP1', 'DDB2', 'MDM2', 'BBC3']",7
GO:0048870,cell motility,0.015846691334037374,1709,83,20,21031,0.24096385542168675,0.011702750146284377,"['GADD45A', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'DAB2', 'SPOCK1', 'DPYSL3', 'SERPINE1', 'STC1', 'TP53INP1', 'PRSS3', 'TGFBR1', 'COL5A1', 'CD44', 'ACTA2', 'RND1', 'MDM2', 'ADGRG1', 'LDLRAD4']",7
GO:0030155,regulation of cell adhesion,0.021294152035467046,778,83,13,21031,0.1566265060240964,0.016709511568123392,"['FN1', 'SERPINE2', 'CCDC80', 'DAB2', 'TGFBI', 'SPOCK1', 'SOX4', 'SERPINE1', 'CD44', 'RND1', 'ADGRG1', 'TGM2', 'CD70']",7
GO:0048856,anatomical structure development,0.022580957113140555,5899,83,42,21031,0.5060240963855421,0.00711985082217325,"['GADD45A', 'PHLDA3', 'BTG2', 'LBH', 'CDC42EP3', 'FHL2', 'SLC40A1', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'IGFBP7', 'DAB2', 'TGFBI', 'SPOCK1', 'DPYSL3', 'PDLIM7', 'SOX4', 'CDKN1A', 'SERPINE1', 'STC1', 'TGFBR1', 'COL5A1', 'RASSF10', 'CD44', 'TAGLN', 'ACTA2', 'PTHLH', 'AMIGO2', 'RND1', 'MDM2', 'ZFP36L1', 'SEZ6L2', 'ADGRG1', 'KRT19', 'GIP', 'LDLRAD4', 'INO80C', 'TGM2', 'GDF15', 'DYRK1B', 'ETS2']",7
GO:0045861,negative regulation of proteolysis,0.022653373754782134,193,83,7,21031,0.08433734939759036,0.03626943005181347,"['SERPINE2', 'GPX1', 'SPOCK1', 'SERPINE1', 'PCSK1N', 'CD44', 'MDM2']",7
GO:0042981,regulation of apoptotic process,0.025380207243010044,1463,83,18,21031,0.21686746987951808,0.012303485987696514,"['GADD45A', 'PHLDA3', 'BTG2', 'FHL2', 'SLC40A1', 'GPX1', 'DAB2', 'SOX4', 'CDKN1A', 'TPD52L1', 'SERPINE1', 'TP53INP1', 'TGFBR1', 'CD44', 'MDM2', 'ZFP36L1', 'TGM2', 'BBC3']",7
GO:0042770,signal transduction in response to DNA damage,0.025881243132043527,197,83,7,21031,0.08433734939759036,0.03553299492385787,"['GADD45A', 'XPC', 'SOX4', 'CDKN1A', 'CD44', 'MDM2', 'RPS27L']",7
GO:0048646,anatomical structure formation involved in morphogenesis,0.02642314947814551,1183,83,16,21031,0.1927710843373494,0.013524936601859678,"['GADD45A', 'FHL2', 'SLC40A1', 'NRP2', 'FN1', 'GPX1', 'TGFBI', 'SERPINE1', 'TGFBR1', 'COL5A1', 'ADGRG1', 'KRT19', 'TGM2', 'GDF15', 'DYRK1B', 'ETS2']",7
GO:0048522,positive regulation of cellular process,0.026556128558470532,5717,83,41,21031,0.4939759036144578,0.007171593493090782,"['GADD45A', 'PHLDA3', 'BTG2', 'LBH', 'CDC42EP3', 'SLC40A1', 'NRP2', 'FN1', 'SERPINE2', 'XPC', 'GPX1', 'CCDC80', 'DAB2', 'DPYSL3', 'SOX4', 'CDKN1A', 'TPD52L1', 'SERPINE1', 'TP53INP1', 'TGFBR1', 'RASSF10', 'CD44', 'NEAT1', 'SESN3', 'ACTA2', 'PTHLH', 'AMIGO2', 'MDM2', 'HSPB8', 'ZFP36L1', 'RPS27L', 'YPEL3', 'ADGRG1', 'GIP', 'INO80C', 'TGM2', 'CD70', 'GDF15', 'DYRK1B', 'BBC3', 'ETS2']",7
GO:0061061,muscle structure development,0.027293840738675714,678,83,12,21031,0.14457831325301204,0.017699115044247787,"['BTG2', 'FHL2', 'GPX1', 'PDLIM7', 'SOX4', 'TGFBR1', 'TAGLN', 'MDM2', 'ZFP36L1', 'KRT19', 'GDF15', 'DYRK1B']",7
GO:0051384,response to glucocorticoid,0.02771169652134228,132,83,6,21031,0.07228915662650602,0.045454545454545456,"['IGFBP7', 'CDKN1A', 'STC1', 'FBXO32', 'PAPPA', 'ZFP36L1']",7
GO:0010951,negative regulation of endopeptidase activity,0.028546746845897943,78,83,5,21031,0.060240963855421686,0.0641025641025641,"['GPX1', 'SPOCK1', 'SERPINE1', 'PCSK1N', 'CD44']",7
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",0.0303817154661872,79,83,5,21031,0.060240963855421686,0.06329113924050633,"['SOX4', 'CDKN1A', 'CD44', 'MDM2', 'RPS27L']",7
GO:0030334,regulation of cell migration,0.031982028454294896,934,83,14,21031,0.1686746987951807,0.014989293361884369,"['GADD45A', 'NRP2', 'FN1', 'SERPINE2', 'DAB2', 'DPYSL3', 'SERPINE1', 'STC1', 'TP53INP1', 'TGFBR1', 'ACTA2', 'MDM2', 'ADGRG1', 'LDLRAD4']",7
GO:0044703,multi-organism reproductive process,0.03244495010385336,204,83,7,21031,0.08433734939759036,0.03431372549019608,"['SERPINE2', 'IGFBP7', 'STC1', 'PAPPA', 'PTHLH', 'GIP', 'THBD']",7
GO:0030336,negative regulation of cell migration,0.03375154491015848,285,83,8,21031,0.0963855421686747,0.028070175438596492,"['GADD45A', 'DPYSL3', 'SERPINE1', 'STC1', 'TP53INP1', 'TGFBR1', 'ADGRG1', 'LDLRAD4']",7
GO:0065007,biological regulation,0.037975927738287674,12680,83,68,21031,0.8192771084337349,0.005362776025236593,"['CDA', 'RAB3B', 'GADD45A', 'PHLDA3', 'BTG2', 'LBH', 'CDC42EP3', 'FHL2', 'SLC40A1', 'GLS', 'NRP2', 'FN1', 'SERPINE2', 'XPC', 'GPX1', 'CCDC80', 'MXD4', 'IGFBP7', 'DAB2', 'TGFBI', 'SPOCK1', 'DPYSL3', 'SOX4', 'CDKN1A', 'PNRC1', 'TPD52L1', 'SERPINE1', 'PCSK1N', 'TSPYL2', 'STC1', 'TP53INP1', 'FBXO32', 'TGFBR1', 'PAPPA', 'COL5A1', 'RASSF10', 'CD44', 'SYT13', 'NEAT1', 'SESN3', 'ACTA2', 'PTHLH', 'AMIGO2', 'RND1', 'MDM2', 'HSPB8', 'ZFP36L1', 'NPC2', 'RPS27L', 'AEN', 'SEZ6L2', 'YPEL3', 'MT2A', 'MT1X', 'ADGRG1', 'KRT19', 'GIP', 'RAB40B', 'LDLRAD4', 'INO80C', 'THBD', 'TGM2', 'PMEPA1', 'CD70', 'GDF15', 'DYRK1B', 'BBC3', 'ETS2']",7
GO:0061448,connective tissue development,0.03920122269437598,291,83,8,21031,0.0963855421686747,0.027491408934707903,"['TGFBI', 'STC1', 'TGFBR1', 'COL5A1', 'CD44', 'ACTA2', 'PTHLH', 'DYRK1B']",7
GO:1901700,response to oxygen-containing compound,0.03949787056925633,1663,83,19,21031,0.2289156626506024,0.011425135297654841,"['CDA', 'BTG2', 'GPX1', 'IGFBP7', 'SOX4', 'CDKN1A', 'SERPINE1', 'STC1', 'TP53INP1', 'FBXO32', 'TGFBR1', 'PAPPA', 'SESN3', 'MDM2', 'ZFP36L1', 'GIP', 'THBD', 'TGM2', 'GDF15']",7
GO:0007155,cell adhesion,0.03960485777250393,1512,83,18,21031,0.21686746987951808,0.011904761904761904,"['NRP2', 'FN1', 'SERPINE2', 'CCDC80', 'IGFBP7', 'DAB2', 'TGFBI', 'SPOCK1', 'SOX4', 'SERPINE1', 'COL5A1', 'CD44', 'AMIGO2', 'RND1', 'ZFP36L1', 'ADGRG1', 'TGM2', 'CD70']",7
GO:0060429,epithelium development,0.0406432402029122,1225,83,16,21031,0.1927710843373494,0.013061224489795919,"['LBH', 'SLC40A1', 'SERPINE2', 'GPX1', 'DAB2', 'SOX4', 'CDKN1A', 'SERPINE1', 'STC1', 'COL5A1', 'CD44', 'TAGLN', 'ACTA2', 'ZFP36L1', 'KRT19', 'TGM2']",7
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.04117454501682458,293,83,8,21031,0.0963855421686747,0.027303754266211604,"['PHLDA3', 'FN1', 'SERPINE2', 'GPX1', 'TGFBR1', 'SESN3', 'ZFP36L1', 'GDF15']",7
GO:0044706,multi-multicellular organism process,0.04285179711671628,213,83,7,21031,0.08433734939759036,0.03286384976525822,"['SERPINE2', 'IGFBP7', 'STC1', 'PAPPA', 'PTHLH', 'GIP', 'THBD']",7
KEGG:05218,Melanoma,0.0450387895166893,72,46,4,8484,0.08695652173913043,0.05555555555555555,"['GADD45A', 'CDKN1A', 'DDB2', 'MDM2']",7
GO:0048731,system development,0.0456244892070002,3973,83,32,21031,0.3855421686746988,0.008054366977095394,"['GADD45A', 'BTG2', 'FHL2', 'SLC40A1', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'DAB2', 'TGFBI', 'SPOCK1', 'DPYSL3', 'PDLIM7', 'SOX4', 'CDKN1A', 'SERPINE1', 'STC1', 'TGFBR1', 'COL5A1', 'RASSF10', 'CD44', 'ACTA2', 'PTHLH', 'AMIGO2', 'RND1', 'MDM2', 'ZFP36L1', 'SEZ6L2', 'ADGRG1', 'GIP', 'TGM2', 'ETS2']",7
GO:0042127,regulation of cell population proliferation,0.04666841015353894,1683,83,19,21031,0.2289156626506024,0.0112893642305407,"['BTG2', 'LBH', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'IGFBP7', 'DAB2', 'SOX4', 'CDKN1A', 'TP53INP1', 'TGFBR1', 'RASSF10', 'NEAT1', 'PTHLH', 'MDM2', 'ZFP36L1', 'ADGRG1', 'CD70']",7
GO:0008283,cell population proliferation,0.048958502112915456,2006,83,21,21031,0.25301204819277107,0.010468594217347957,"['BTG2', 'LBH', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'IGFBP7', 'DAB2', 'TGFBI', 'SOX4', 'CDKN1A', 'STC1', 'TP53INP1', 'TGFBR1', 'RASSF10', 'NEAT1', 'PTHLH', 'MDM2', 'ZFP36L1', 'ADGRG1', 'CD70']",7
GO:0009653,anatomical structure morphogenesis,0.04922115165827856,2684,83,25,21031,0.30120481927710846,0.009314456035767511,"['GADD45A', 'PHLDA3', 'CDC42EP3', 'FHL2', 'SLC40A1', 'NRP2', 'FN1', 'SERPINE2', 'GPX1', 'TGFBI', 'SOX4', 'SERPINE1', 'STC1', 'TGFBR1', 'COL5A1', 'CD44', 'ACTA2', 'MDM2', 'ZFP36L1', 'ADGRG1', 'KRT19', 'TGM2', 'GDF15', 'DYRK1B', 'ETS2']",7
GO:2000146,negative regulation of cell motility,0.049924047444477856,301,83,8,21031,0.0963855421686747,0.026578073089700997,"['GADD45A', 'DPYSL3', 'SERPINE1', 'STC1', 'TP53INP1', 'TGFBR1', 'ADGRG1', 'LDLRAD4']",7
GO:0006260,DNA replication,1.5735557116507044e-24,281,39,20,21031,0.5128205128205128,0.0711743772241993,"['DTL', 'MCM6', 'RFC1', 'GMNN', 'MCM3', 'ESCO2', 'MCM4', 'FAM111B', 'FEN1', 'MCM10', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'CHAF1A', 'CCNE1']",10
GO:0006259,DNA metabolic process,1.523254372955191e-23,1040,39,27,21031,0.6923076923076923,0.025961538461538463,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'GMNN', 'HIST1H1E', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FAM111B', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'PSMC3IP', 'BRCA1', 'CHAF1A', 'CCNE1']",10
GO:0006261,DNA-templated DNA replication,3.8025547360577127e-19,162,39,15,21031,0.38461538461538464,0.09259259259259259,"['MCM6', 'RFC1', 'GMNN', 'MCM3', 'MCM4', 'FEN1', 'MCM10', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'CCNE1']",10
GO:0006974,DNA damage response,2.4230896194448874e-17,896,39,22,21031,0.5641025641025641,0.024553571428571428,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'ING2', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'WDR76', 'RMI2', 'GINS2', 'ATAD5', 'SLFN11', 'BRCA1', 'E2F1', 'CHAF1A']",10
GO:0022402,cell cycle process,9.041650179286919e-17,1276,39,24,21031,0.6153846153846154,0.018808777429467086,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'ING2', 'CENPU', 'GMNN', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'SLFN11', 'MYO19', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CCNE1']",10
GO:0007049,cell cycle,1.7905886625274155e-14,1819,39,25,21031,0.6410256410256411,0.013743815283122594,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'ING2', 'CENPU', 'GMNN', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'SLFN11', 'MYO19', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CHAF1A', 'CCNE1']",10
GO:0006270,DNA replication initiation,1.9801567137991406e-14,37,39,9,21031,0.23076923076923078,0.24324324324324326,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'MCM10', 'ORC6', 'CDT1', 'CDC6', 'CCNE1']",10
GO:0006281,DNA repair,6.207301297132141e-12,604,39,16,21031,0.41025641025641024,0.026490066225165563,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'UNG', 'RMI2', 'GINS2', 'BRCA1', 'CHAF1A']",10
GO:0006310,DNA recombination,3.129412757870415e-11,334,39,13,21031,0.3333333333333333,0.038922155688622756,"['MSH6', 'MCM6', 'HIST1H1E', 'MCM3', 'XRCC2', 'MCM4', 'FEN1', 'UNG', 'RMI2', 'GINS2', 'ATAD5', 'PSMC3IP', 'BRCA1']",10
KEGG:04110,Cell cycle,3.5203942566025404e-11,157,20,10,8484,0.5,0.06369426751592357,"['MCM6', 'MCM3', 'ESCO2', 'MCM4', 'CDCA5', 'ORC6', 'CDT1', 'CDC6', 'E2F1', 'CCNE1']",10
GO:0033554,cellular response to stress,4.295703021446795e-11,1770,39,22,21031,0.5641025641025641,0.012429378531073447,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'ING2', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'WDR76', 'RMI2', 'GINS2', 'ATAD5', 'SLFN11', 'BRCA1', 'E2F1', 'CHAF1A']",10
GO:0033260,nuclear DNA replication,1.5796027126354045e-09,41,39,7,21031,0.1794871794871795,0.17073170731707318,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'FEN1', 'CDT1', 'ATAD5']",10
GO:0006275,regulation of DNA replication,1.875004870885856e-09,123,39,9,21031,0.23076923076923078,0.07317073170731707,"['MCM6', 'GMNN', 'MCM3', 'ESCO2', 'MCM4', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6']",10
GO:0044786,cell cycle DNA replication,3.171451535139057e-09,45,39,7,21031,0.1794871794871795,0.15555555555555556,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'FEN1', 'CDT1', 'ATAD5']",10
GO:0051276,chromosome organization,5.885468936705271e-09,635,39,14,21031,0.358974358974359,0.02204724409448819,"['MCM6', 'RFC1', 'HIST1H1E', 'MCM3', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'RMI2', 'GINS2', 'CDT1', 'CDC6', 'PSMC3IP', 'CCNE1']",10
GO:0051052,regulation of DNA metabolic process,8.870985020911679e-09,521,39,13,21031,0.3333333333333333,0.02495201535508637,"['MSH6', 'MCM6', 'GMNN', 'HIST1H1E', 'MCM3', 'ESCO2', 'MCM4', 'RMI2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1']",10
GO:0000278,mitotic cell cycle,4.0319766733928914e-08,895,39,15,21031,0.38461538461538464,0.01675977653631285,"['CLSPN', 'DTL', 'MCM6', 'GMNN', 'MCM3', 'XRCC2', 'MCM4', 'CDCA5', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",10
GO:0030174,regulation of DNA-templated DNA replication initiation,8.582195919108176e-08,15,39,5,21031,0.1282051282051282,0.3333333333333333,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'CDT1']",10
GO:0006302,double-strand break repair,3.0486100351417455e-07,309,39,10,21031,0.2564102564102564,0.032362459546925564,"['MCM6', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'RMI2', 'GINS2', 'BRCA1']",10
GO:0010564,regulation of cell cycle process,5.253299067264295e-07,724,39,13,21031,0.3333333333333333,0.017955801104972375,"['CLSPN', 'DTL', 'FEN1', 'CDCA5', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'SLFN11', 'MYO19', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0090329,regulation of DNA-templated DNA replication,5.431965313975814e-07,48,39,6,21031,0.15384615384615385,0.125,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'CDT1', 'SLFN11']",10
GO:1903047,mitotic cell cycle process,7.454501619442606e-07,745,39,13,21031,0.3333333333333333,0.0174496644295302,"['CLSPN', 'DTL', 'MCM6', 'MCM3', 'MCM4', 'CDCA5', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",10
GO:0051726,regulation of cell cycle,7.703154164617471e-07,1105,39,15,21031,0.38461538461538464,0.013574660633484163,"['CLSPN', 'DTL', 'GMNN', 'FEN1', 'CDCA5', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'SLFN11', 'MYO19', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",10
KEGG:03030,DNA replication,9.646714687548378e-07,36,20,5,8484,0.25,0.1388888888888889,"['MCM6', 'RFC1', 'MCM3', 'MCM4', 'FEN1']",10
GO:0000724,double-strand break repair via homologous recombination,1.7434707744768332e-06,176,39,8,21031,0.20512820512820512,0.045454545454545456,"['MCM6', 'MCM3', 'XRCC2', 'MCM4', 'FEN1', 'RMI2', 'GINS2', 'BRCA1']",10
GO:0000725,recombinational repair,2.1769328720479875e-06,181,39,8,21031,0.20512820512820512,0.04419889502762431,"['MCM6', 'MCM3', 'XRCC2', 'MCM4', 'FEN1', 'RMI2', 'GINS2', 'BRCA1']",10
GO:0044770,cell cycle phase transition,4.109383380423318e-06,537,39,11,21031,0.28205128205128205,0.020484171322160148,"['CLSPN', 'DTL', 'CDCA5', 'WDR76', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",10
GO:0090304,nucleic acid metabolic process,6.1716716785940374e-06,7499,39,32,21031,0.8205128205128205,0.004267235631417523,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CHAF1A', 'CCNE1']",10
GO:1901987,regulation of cell cycle phase transition,7.933157245803179e-06,433,39,10,21031,0.2564102564102564,0.023094688221709007,"['CLSPN', 'DTL', 'CDCA5', 'WDR76', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0000727,double-strand break repair via break-induced replication,8.522843197723123e-06,12,39,4,21031,0.10256410256410256,0.3333333333333333,"['MCM6', 'MCM3', 'MCM4', 'GINS2']",10
GO:0031570,DNA integrity checkpoint signaling,1.1056173083249797e-05,140,39,7,21031,0.1794871794871795,0.05,"['CLSPN', 'DTL', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0051053,negative regulation of DNA metabolic process,1.2204302160003477e-05,142,39,7,21031,0.1794871794871795,0.04929577464788732,"['MSH6', 'GMNN', 'HIST1H1E', 'RMI2', 'CDT1', 'SLFN11', 'CDC6']",10
GO:1901988,negative regulation of cell cycle phase transition,3.731298710866665e-05,260,39,8,21031,0.20512820512820512,0.03076923076923077,"['CLSPN', 'DTL', 'WDR76', 'CDT1', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0006139,nucleobase-containing compound metabolic process,4.628648089536603e-05,8055,39,32,21031,0.8205128205128205,0.003972687771570453,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CHAF1A', 'CCNE1']",10
GO:0045786,negative regulation of cell cycle,5.056973196519764e-05,388,39,9,21031,0.23076923076923078,0.023195876288659795,"['CLSPN', 'DTL', 'GMNN', 'WDR76', 'CDT1', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0046483,heterocycle metabolic process,8.369985822034784e-05,8228,39,32,21031,0.8205128205128205,0.003889158969372873,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CHAF1A', 'CCNE1']",10
GO:0006725,cellular aromatic compound metabolic process,9.971080948722163e-05,8280,39,32,21031,0.8205128205128205,0.003864734299516908,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'SLFN11', 'CDC6', 'PSMC3IP', 'BRCA1', 'E2F1', 'CHAF1A', 'CCNE1']",10
GO:0006268,DNA unwinding involved in DNA replication,0.00010182071662438976,21,39,4,21031,0.10256410256410256,0.19047619047619047,"['MCM6', 'MCM3', 'MCM4', 'GINS2']",10
GO:0007059,chromosome segregation,0.00011029780224491615,425,39,9,21031,0.23076923076923078,0.021176470588235293,"['CENPU', 'ESCO2', 'CDCA5', 'RMI2', 'CDT1', 'CDC6', 'PSMC3IP', 'BRCA1', 'CCNE1']",10
GO:0000075,cell cycle checkpoint signaling,0.00011701330541647526,197,39,7,21031,0.1794871794871795,0.03553299492385787,"['CLSPN', 'DTL', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0010948,negative regulation of cell cycle process,0.00011875700219740883,302,39,8,21031,0.20512820512820512,0.026490066225165563,"['CLSPN', 'DTL', 'WDR76', 'CDT1', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1']",10
GO:0044772,mitotic cell cycle phase transition,0.0001267851498365648,432,39,9,21031,0.23076923076923078,0.020833333333333332,"['CLSPN', 'DTL', 'CDCA5', 'ATAD5', 'SLFN11', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",10
GO:0006950,response to stress,0.00020025548985270407,3855,39,22,21031,0.5641025641025641,0.005706874189364461,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'ING2', 'MCM3', 'XRCC2', 'ESCO2', 'MCM4', 'FEN1', 'CDCA5', 'MCM10', 'UNG', 'WDR76', 'RMI2', 'GINS2', 'ATAD5', 'SLFN11', 'BRCA1', 'E2F1', 'CHAF1A']",10
