native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,cluster
GO:0060255,regulation of macromolecule metabolic process,1.6179859785533657e-07,6631,248,127,21031,0.5120967741935484,0.019152465691449252,"['TARDBP', 'PNRC2', 'ARID1A', 'RBBP4', 'SVBP', 'RNF220', 'CDKN2C', 'LMO4', 'DR1', 'AIDA', 'ZFP36L2', 'LRPPRC', 'PPM1B', 'PPP4R3B', 'RALB', 'CREB1', 'ITM2C', 'RAF1', 'UBP1', 'LRRFIP2', 'WDR82', 'CGGBP1', 'KPNA1', 'EIF4G1', 'TFRC', 'CTBP1', 'PDS5A', 'EREG', 'JADE1', 'TFAP2A', 'EDN1', 'IER3', 'BRD2', 'TAF11', 'QKI', 'MAFK', 'PILRB', 'REPIN1', 'SNX12', 'PSMD10', 'HCFC1', 'MFHAS1', 'PPP2CB', 'AZIN1', 'AGO2', 'PTK2', 'SCRIB', 'UBAP2', 'TLE1', 'UBQLN1', 'CDK5RAP2', 'CD81', 'SWAP70', 'LGR4', 'DDB1', 'VEGFB', 'DPF2', 'RAB1B', 'WAC', 'CACUL1', 'ATN1', 'YAF2', 'TWF1', 'PYM1', 'BAZ2A', 'CTDSP2', 'CAND1', 'NFYB', 'ATXN2', 'MAPKAPK5', 'DDX54', 'MED13L', 'SPPL3', 'ZNF664', 'IPO5', 'IRS2', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'RBBP6', 'TNRC6A', 'CNOT1', 'SF3B3', 'SLC7A5', 'ZFPM1', 'METTL16', 'DHX33', 'SREBF1', 'GIT1', 'MED1', 'MSL1', 'CASC3', 'FZD2', 'HEXIM1', 'NFE2L1', 'IGF2BP1', 'SMARCD2', 'WBP2', 'HGS', 'CSNK1D', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'TMEM259', 'CNN2', 'MBD3', 'LMNB2', 'KHSRP', 'LDLR', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'NUP62', 'ATF5', 'MYADM', 'PPP6R1']",6
GO:0009894,regulation of catabolic process,1.990692359776333e-07,1026,248,39,21031,0.15725806451612903,0.038011695906432746,"['TARDBP', 'SH3GLB1', 'ZFP36L2', 'LRPPRC', 'RALB', 'EIF4G1', 'IER3', 'QKI', 'SNX12', 'PSMD10', 'AZIN1', 'AGO2', 'PTK2', 'UBQLN1', 'CD81', 'DDB1', 'WAC', 'IRS2', 'UPF3A', 'AKT1', 'USP7', 'TNRC6A', 'CNOT1', 'SF3B3', 'SLC7A5', 'METTL16', 'SREBF1', 'GIT1', 'CASC3', 'BECN1', 'IGF2BP1', 'HGS', 'CSNK1D', 'YTHDF1', 'TMEM259', 'KHSRP', 'LDLR', 'SAMD4B', 'SUPT5H']",6
GO:0019219,regulation of nucleobase-containing compound metabolic process,2.1000137454292788e-07,4063,248,91,21031,0.36693548387096775,0.02239724341619493,"['TARDBP', 'ARID1A', 'RBBP4', 'RNF220', 'LMO4', 'DR1', 'ZFP36L2', 'LRPPRC', 'PPP4R3B', 'CREB1', 'RAF1', 'UBP1', 'LRRFIP2', 'WDR82', 'CGGBP1', 'KPNA1', 'TFRC', 'CTBP1', 'PDS5A', 'EREG', 'JADE1', 'TFAP2A', 'EDN1', 'IER3', 'BRD2', 'TAF11', 'QKI', 'MAFK', 'REPIN1', 'PSMD10', 'HCFC1', 'PPP2CB', 'AGO2', 'TLE1', 'CDK5RAP2', 'CD81', 'LGR4', 'DPF2', 'WAC', 'ATN1', 'YAF2', 'BAZ2A', 'CTDSP2', 'CAND1', 'NFYB', 'MAPKAPK5', 'DDX54', 'MED13L', 'ZNF664', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'RBBP6', 'TNRC6A', 'CNOT1', 'SF3B3', 'ZFPM1', 'METTL16', 'DHX33', 'SREBF1', 'GIT1', 'MED1', 'MSL1', 'CASC3', 'FZD2', 'HEXIM1', 'NFE2L1', 'IGF2BP1', 'SMARCD2', 'WBP2', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'MBD3', 'KHSRP', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'NUP62', 'ATF5']",6
GO:0010605,negative regulation of macromolecule metabolic process,3.111833945593935e-07,3240,248,78,21031,0.31451612903225806,0.024074074074074074,"['TARDBP', 'PNRC2', 'RBBP4', 'SVBP', 'LMO4', 'DR1', 'AIDA', 'ZFP36L2', 'LRPPRC', 'PPM1B', 'CREB1', 'ITM2C', 'RAF1', 'WDR82', 'CGGBP1', 'EIF4G1', 'CTBP1', 'PDS5A', 'EREG', 'TFAP2A', 'EDN1', 'QKI', 'MAFK', 'SNX12', 'PSMD10', 'HCFC1', 'MFHAS1', 'PPP2CB', 'AZIN1', 'AGO2', 'TLE1', 'SWAP70', 'LGR4', 'VEGFB', 'DPF2', 'WAC', 'ATN1', 'YAF2', 'PYM1', 'BAZ2A', 'CTDSP2', 'DDX54', 'IPO5', 'UPF3A', 'AJUBA', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'TNRC6A', 'CNOT1', 'SF3B3', 'SLC7A5', 'ZFPM1', 'METTL16', 'SREBF1', 'GIT1', 'MED1', 'CASC3', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'YTHDF1', 'MBD3', 'LMNB2', 'KHSRP', 'LDLR', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'ATF5', 'MYADM']",6
GO:0009057,macromolecule catabolic process,3.272287977896445e-07,1338,248,45,21031,0.1814516129032258,0.033632286995515695,"['TARDBP', 'PNRC2', 'SH3GLB1', 'ZFP36L2', 'LRPPRC', 'WDR82', 'IER3', 'QKI', 'SNX12', 'PSMD10', 'PPP2CB', 'AZIN1', 'AGO2', 'PTK2', 'UBQLN1', 'CD81', 'DDB1', 'YME1L1', 'WAC', 'CACUL1', 'PYM1', 'ANAPC7', 'UPF3A', 'ANKRD9', 'AKT1', 'MTA1', 'USP7', 'SMG1', 'RBBP6', 'TNRC6A', 'CNOT1', 'SF3B3', 'METTL16', 'CASC3', 'BECN1', 'IGF2BP1', 'HGS', 'CSNK1D', 'YTHDF1', 'TMEM259', 'MIDN', 'KHSRP', 'LDLR', 'SAMD4B', 'UBE2G2']",6
GO:0051246,regulation of protein metabolic process,3.7809676490244716e-07,2102,248,59,21031,0.23790322580645162,0.028068506184586107,"['TARDBP', 'SVBP', 'CDKN2C', 'DR1', 'AIDA', 'ZFP36L2', 'LRPPRC', 'RALB', 'ITM2C', 'RAF1', 'EIF4G1', 'TFRC', 'EREG', 'EDN1', 'IER3', 'QKI', 'PILRB', 'SNX12', 'PSMD10', 'MFHAS1', 'AZIN1', 'AGO2', 'PTK2', 'UBQLN1', 'CD81', 'SWAP70', 'DDB1', 'VEGFB', 'RAB1B', 'WAC', 'CACUL1', 'TWF1', 'PYM1', 'CTDSP2', 'ATXN2', 'MAPKAPK5', 'SPPL3', 'IPO5', 'UPF3A', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'TNRC6A', 'CNOT1', 'SF3B3', 'CASC3', 'HEXIM1', 'IGF2BP1', 'HGS', 'CSNK1D', 'YTHDF1', 'TMEM259', 'LDLR', 'SAMD4B', 'MYADM', 'PPP6R1']",6
GO:1901362,organic cyclic compound biosynthetic process,5.00687402083394e-07,4264,248,93,21031,0.375,0.02181050656660413,"['ARID1A', 'RBBP4', 'RNF220', 'DHCR24', 'LMO4', 'DR1', 'GTF3C2', 'CREB1', 'RAF1', 'UBP1', 'LRRFIP2', 'WDR82', 'CGGBP1', 'HACD2', 'TFRC', 'CTBP1', 'EREG', 'JADE1', 'MSMO1', 'HMGCS1', 'PANK3', 'TFAP2A', 'EDN1', 'BRD2', 'TAF11', 'QKI', 'MAFK', 'REPIN1', 'INSIG1', 'PSMD10', 'HCFC1', 'FDFT1', 'PPP2CB', 'SQLE', 'AGO2', 'TLE1', 'CDK5RAP2', 'CD81', 'TMEM41B', 'LGR4', 'DPF2', 'DHCR7', 'IDI1', 'WAC', 'ATN1', 'YAF2', 'BAZ2A', 'CTDSP2', 'CAND1', 'NFYB', 'MVK', 'MAPKAPK5', 'DDX54', 'MED13L', 'ZNF664', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'CNOT1', 'SF3B3', 'ZFPM1', 'MVD', 'RPA1', 'DHX33', 'POLR2A', 'PFAS', 'SREBF1', 'MED1', 'MSL1', 'FZD2', 'HEXIM1', 'NFE2L1', 'SMARCD2', 'WBP2', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'MBD3', 'KHSRP', 'NACC1', 'JUND', 'GATAD2A', 'SUPT5H', 'ERF', 'SCAF1', 'NUP62', 'ATF5', 'MT-ND1']",6
GO:0051128,regulation of cellular component organization,6.616187441893847e-07,2425,248,64,21031,0.25806451612903225,0.02639175257731959,"['RCC2', 'ARID1A', 'CDKN2C', 'SH3GLB1', 'LMO4', 'UBAP2L', 'AIDA', 'DCTN1', 'RALB', 'ITM2C', 'RAF1', 'EIF4G1', 'TFRC', 'EREG', 'JADE1', 'DIAPH1', 'EDN1', 'IER3', 'FSCN1', 'SLC4A2', 'MID1', 'SNX12', 'PSMD10', 'HCFC1', 'PTK2', 'SCRIB', 'CDK5RAP2', 'SWAP70', 'ATL3', 'DPF2', 'RAB1B', 'LRFN4', 'TWF1', 'CAND1', 'RAB21', 'ANAPC7', 'ATXN2', 'MAPKAPK5', 'STK24', 'AJUBA', 'EVL', 'INF2', 'AKT1', 'USP7', 'SMG1', 'CNOT1', 'BCAR1', 'DHX33', 'SREBF1', 'FLII', 'GIT1', 'BECN1', 'SMARCD2', 'YTHDF1', 'CNN2', 'NCLN', 'LDLR', 'COLGALT1', 'RHPN2', 'PAK4', 'ARHGAP35', 'NUP62', 'ATF5', 'MYADM']",6
GO:0008203,cholesterol metabolic process,1.896669461414365e-06,137,248,14,21031,0.056451612903225805,0.10218978102189781,"['DHCR24', 'MSMO1', 'HMGCS1', 'QKI', 'INSIG1', 'FDFT1', 'SQLE', 'DHCR7', 'IDI1', 'MVK', 'MVD', 'SREBF1', 'NFE2L1', 'LDLR']",6
GO:0009896,positive regulation of catabolic process,2.227190212752217e-06,533,248,26,21031,0.10483870967741936,0.04878048780487805,"['TARDBP', 'SH3GLB1', 'ZFP36L2', 'RALB', 'IER3', 'QKI', 'PSMD10', 'AGO2', 'PTK2', 'CD81', 'DDB1', 'WAC', 'IRS2', 'AKT1', 'TNRC6A', 'CNOT1', 'METTL16', 'BECN1', 'IGF2BP1', 'CSNK1D', 'YTHDF1', 'TMEM259', 'KHSRP', 'LDLR', 'SAMD4B', 'SUPT5H']",6
GO:0051252,regulation of RNA metabolic process,4.801167225608385e-06,3763,248,83,21031,0.3346774193548387,0.022056869519000797,"['TARDBP', 'ARID1A', 'RBBP4', 'RNF220', 'LMO4', 'DR1', 'ZFP36L2', 'LRPPRC', 'CREB1', 'RAF1', 'UBP1', 'LRRFIP2', 'WDR82', 'CGGBP1', 'TFRC', 'CTBP1', 'EREG', 'JADE1', 'TFAP2A', 'EDN1', 'BRD2', 'TAF11', 'QKI', 'MAFK', 'REPIN1', 'PSMD10', 'HCFC1', 'PPP2CB', 'AGO2', 'TLE1', 'CDK5RAP2', 'CD81', 'LGR4', 'DPF2', 'WAC', 'ATN1', 'YAF2', 'BAZ2A', 'CTDSP2', 'CAND1', 'NFYB', 'DDX54', 'MED13L', 'ZNF664', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'TNRC6A', 'CNOT1', 'SF3B3', 'ZFPM1', 'METTL16', 'DHX33', 'SREBF1', 'MED1', 'MSL1', 'CASC3', 'FZD2', 'HEXIM1', 'NFE2L1', 'IGF2BP1', 'SMARCD2', 'WBP2', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'MBD3', 'KHSRP', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'NUP62', 'ATF5']",6
GO:1902652,secondary alcohol metabolic process,5.255425163013531e-06,148,248,14,21031,0.056451612903225805,0.0945945945945946,"['DHCR24', 'MSMO1', 'HMGCS1', 'QKI', 'INSIG1', 'FDFT1', 'SQLE', 'DHCR7', 'IDI1', 'MVK', 'MVD', 'SREBF1', 'NFE2L1', 'LDLR']",6
GO:0031328,positive regulation of cellular biosynthetic process,6.1593424156674745e-06,2685,248,66,21031,0.2661290322580645,0.024581005586592177,"['TARDBP', 'ARID1A', 'RBBP4', 'LMO4', 'PPP4R3B', 'CREB1', 'RAF1', 'UBP1', 'EIF4G1', 'TFRC', 'CTBP1', 'EREG', 'JADE1', 'TFAP2A', 'EDN1', 'TAF11', 'QKI', 'HCFC1', 'AGO2', 'SCRIB', 'TLE1', 'CDK5RAP2', 'CD81', 'LGR4', 'DDB1', 'WAC', 'ATN1', 'YAF2', 'PYM1', 'CAND1', 'NFYB', 'MAPKAPK5', 'IRS2', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'SF3B3', 'SLC7A5', 'ZFPM1', 'METTL16', 'DHX33', 'SREBF1', 'MED1', 'MSL1', 'FZD2', 'IGF2BP1', 'SMARCD2', 'WBP2', 'HGS', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'CNN2', 'MBD3', 'LDLR', 'JUND', 'GATAD2A', 'SUPT5H', 'NUP62', 'ATF5']",6
GO:0016125,sterol metabolic process,7.449101397547951e-06,152,248,14,21031,0.056451612903225805,0.09210526315789473,"['DHCR24', 'MSMO1', 'HMGCS1', 'QKI', 'INSIG1', 'FDFT1', 'SQLE', 'DHCR7', 'IDI1', 'MVK', 'MVD', 'SREBF1', 'NFE2L1', 'LDLR']",6
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,7.837164873721194e-06,1588,248,47,21031,0.18951612903225806,0.02959697732997481,"['TARDBP', 'RBBP4', 'LMO4', 'DR1', 'LRPPRC', 'CREB1', 'WDR82', 'CGGBP1', 'CTBP1', 'PDS5A', 'EREG', 'TFAP2A', 'EDN1', 'IER3', 'QKI', 'MAFK', 'PSMD10', 'HCFC1', 'TLE1', 'LGR4', 'DPF2', 'ATN1', 'YAF2', 'BAZ2A', 'DDX54', 'UPF3A', 'AJUBA', 'MTA1', 'NR2F2', 'CNOT1', 'ZFPM1', 'METTL16', 'SREBF1', 'GIT1', 'MED1', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'MBD3', 'NACC1', 'JUND', 'GATAD2A', 'SUPT5H', 'ERF', 'ATF5']",6
GO:0009891,positive regulation of biosynthetic process,8.454317509212047e-06,2706,248,66,21031,0.2661290322580645,0.024390243902439025,"['TARDBP', 'ARID1A', 'RBBP4', 'LMO4', 'PPP4R3B', 'CREB1', 'RAF1', 'UBP1', 'EIF4G1', 'TFRC', 'CTBP1', 'EREG', 'JADE1', 'TFAP2A', 'EDN1', 'TAF11', 'QKI', 'HCFC1', 'AGO2', 'SCRIB', 'TLE1', 'CDK5RAP2', 'CD81', 'LGR4', 'DDB1', 'WAC', 'ATN1', 'YAF2', 'PYM1', 'CAND1', 'NFYB', 'MAPKAPK5', 'IRS2', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'SF3B3', 'SLC7A5', 'ZFPM1', 'METTL16', 'DHX33', 'SREBF1', 'MED1', 'MSL1', 'FZD2', 'IGF2BP1', 'SMARCD2', 'WBP2', 'HGS', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'CNN2', 'MBD3', 'LDLR', 'JUND', 'GATAD2A', 'SUPT5H', 'NUP62', 'ATF5']",6
GO:0033043,regulation of organelle organization,9.083029600084857e-06,1173,248,39,21031,0.15725806451612903,0.03324808184143223,"['ARID1A', 'SH3GLB1', 'UBAP2L', 'DCTN1', 'RALB', 'TFRC', 'EREG', 'DIAPH1', 'EDN1', 'IER3', 'FSCN1', 'SLC4A2', 'MID1', 'PSMD10', 'PTK2', 'CDK5RAP2', 'SWAP70', 'ATL3', 'DPF2', 'RAB1B', 'LRFN4', 'TWF1', 'ANAPC7', 'MAPKAPK5', 'EVL', 'INF2', 'AKT1', 'USP7', 'SMG1', 'CNOT1', 'SREBF1', 'FLII', 'GIT1', 'BECN1', 'SMARCD2', 'RHPN2', 'ARHGAP35', 'NUP62', 'MYADM']",6
GO:0006996,organelle organization,9.170746550975014e-06,3613,248,80,21031,0.3225806451612903,0.022142264046498755,"['TARDBP', 'ARID1A', 'MAP7D1', 'SH3GLB1', 'UBAP2L', 'DCTN1', 'RALB', 'CREB1', 'ARL8B', 'RAF1', 'DHX30', 'ITGB5', 'TFRC', 'PDS5A', 'EREG', 'DIAPH1', 'EDN1', 'IER3', 'VTA1', 'FSCN1', 'ZYX', 'SLC4A2', 'INSIG1', 'MID1', 'PSMD10', 'PPP2CB', 'SQLE', 'PTK2', 'UBQLN1', 'GOLM1', 'CDK5RAP2', 'TMEM41B', 'SWAP70', 'DDB1', 'TMEM138', 'ATL3', 'DPF2', 'RAB1B', 'LRFN4', 'YME1L1', 'REEP3', 'TWF1', 'BAZ2A', 'ANAPC7', 'ATXN2', 'MAPKAPK5', 'AJUBA', 'PPP2R3C', 'EVL', 'INF2', 'AKT1', 'ARHGAP11B', 'USP7', 'SMG1', 'ATXN2L', 'CNOT1', 'BCAR1', 'SPG7', 'RPA1', 'CLUH', 'SREBF1', 'FLII', 'GIT1', 'BECN1', 'SMARCD2', 'HGS', 'CSNK1D', 'GINS1', 'YTHDF1', 'CNN2', 'LMNB2', 'NCLN', 'CEP89', 'RHPN2', 'PAK4', 'ARHGAP35', 'NUP62', 'ATF5', 'MYADM', 'MT-ND1']",6
GO:0007049,cell cycle,9.217906739473263e-06,1819,248,51,21031,0.2056451612903226,0.028037383177570093,"['TARDBP', 'RCC2', 'ARID1A', 'TRNP1', 'RBBP4', 'CDKN2C', 'SH3GLB1', 'DR1', 'ZFP36L2', 'DCTN1', 'RALB', 'ARL8B', 'GNAI2', 'EIF4G1', 'CTBP1', 'PDS5A', 'EREG', 'JADE1', 'EDN1', 'IER3', 'PSMD10', 'HCFC1', 'PPP2CB', 'SCRIB', 'CDK5RAP2', 'DDB1', 'DPF2', 'WAC', 'REEP3', 'CACUL1', 'BCAT1', 'CTDSP2', 'ANAPC7', 'RAB35', 'IPO5', 'AJUBA', 'CCNK', 'AKT1', 'NR2F2', 'RPA1', 'GIT1', 'MED1', 'BECN1', 'HEXIM1', 'SMARCD2', 'CSNK1D', 'GINS1', 'JUND', 'PAK4', 'NUP62', 'ATF5']",6
GO:0006401,RNA catabolic process,9.353157502796827e-06,306,248,19,21031,0.07661290322580645,0.06209150326797386,"['TARDBP', 'PNRC2', 'ZFP36L2', 'LRPPRC', 'WDR82', 'QKI', 'AGO2', 'PYM1', 'UPF3A', 'AKT1', 'SMG1', 'TNRC6A', 'CNOT1', 'METTL16', 'CASC3', 'IGF2BP1', 'YTHDF1', 'KHSRP', 'SAMD4B']",6
GO:0044271,cellular nitrogen compound biosynthetic process,1.6822893059075207e-05,4836,248,97,21031,0.3911290322580645,0.020057899090157153,"['ARID1A', 'RBBP4', 'RNF220', 'LMO4', 'DR1', 'GTF3C2', 'ZFP36L2', 'LRPPRC', 'CREB1', 'RAF1', 'UBP1', 'LRRFIP2', 'WDR82', 'CGGBP1', 'HACD2', 'EIF4G1', 'TFRC', 'CTBP1', 'EREG', 'JADE1', 'PANK3', 'TFAP2A', 'EDN1', 'BRD2', 'TAF11', 'QKI', 'MAFK', 'REPIN1', 'PSMD10', 'HCFC1', 'PPP2CB', 'AZIN1', 'AGO2', 'TLE1', 'CDK5RAP2', 'CD81', 'TMEM41B', 'LGR4', 'DPF2', 'ACER3', 'WAC', 'ATN1', 'YAF2', 'PYM1', 'BAZ2A', 'CTDSP2', 'CAND1', 'NFYB', 'ATXN2', 'MAPKAPK5', 'DDX54', 'MED13L', 'GATC', 'ZNF664', 'UPF3A', 'RBM23', 'AJUBA', 'CCNK', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'TNRC6A', 'CNOT1', 'SF3B3', 'ZFPM1', 'RPA1', 'DHX33', 'POLR2A', 'PFAS', 'SREBF1', 'MED1', 'MSL1', 'CASC3', 'FZD2', 'HEXIM1', 'NFE2L1', 'IGF2BP1', 'SMARCD2', 'WBP2', 'SMAD2', 'MBD2', 'SOX12', 'FOXA2', 'YTHDF1', 'MBD3', 'KHSRP', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'SCAF1', 'NUP62', 'ATF5', 'MT-ND1']",6
GO:0051253,negative regulation of RNA metabolic process,1.6856301660700128e-05,1463,248,44,21031,0.1774193548387097,0.03007518796992481,"['TARDBP', 'RBBP4', 'LMO4', 'DR1', 'LRPPRC', 'CREB1', 'WDR82', 'CGGBP1', 'CTBP1', 'EREG', 'TFAP2A', 'EDN1', 'QKI', 'MAFK', 'PSMD10', 'HCFC1', 'TLE1', 'LGR4', 'DPF2', 'ATN1', 'YAF2', 'BAZ2A', 'DDX54', 'UPF3A', 'AJUBA', 'MTA1', 'NR2F2', 'CNOT1', 'ZFPM1', 'METTL16', 'SREBF1', 'MED1', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'MBD3', 'NACC1', 'JUND', 'GATAD2A', 'SUPT5H', 'ERF', 'ATF5']",6
GO:0006402,mRNA catabolic process,1.7217904038090964e-05,251,248,17,21031,0.06854838709677419,0.06772908366533864,"['TARDBP', 'PNRC2', 'ZFP36L2', 'QKI', 'AGO2', 'PYM1', 'UPF3A', 'AKT1', 'SMG1', 'TNRC6A', 'CNOT1', 'METTL16', 'CASC3', 'IGF2BP1', 'YTHDF1', 'KHSRP', 'SAMD4B']",6
GO:0006796,phosphate-containing compound metabolic process,1.8120664912384344e-05,2571,248,63,21031,0.2540322580645161,0.024504084014002333,"['TARDBP', 'CDKN2C', 'LMO4', 'AIDA', 'PPM1B', 'RALB', 'CREB1', 'RAF1', 'HACD2', 'EIF4G1', 'TFRC', 'CTBP1', 'EREG', 'HMGCS1', 'PANK3', 'EDN1', 'IER3', 'BRD2', 'PILRB', 'PSMD10', 'MFHAS1', 'FDFT1', 'PPP2CB', 'GPAT4', 'IMPAD1', 'PTK2', 'SWAP70', 'VEGFB', 'IDI1', 'SEPHS1', 'CACUL1', 'TWF1', 'CTDSP2', 'NUDT4', 'MVK', 'MAPKAPK5', 'SPPL3', 'IPO5', 'STK24', 'IRS2', 'AJUBA', 'PPP2R3C', 'CCNK', 'MARK3', 'AKT1', 'ADPGK', 'NR2F2', 'SMG1', 'MVD', 'PFAS', 'GIT1', 'BECN1', 'HEXIM1', 'HGS', 'CSNK1D', 'FOXA2', 'MIDN', 'CSNK1G2', 'LDLR', 'PAK4', 'MYADM', 'PPP6R1', 'MT-ND1']",6
GO:0031327,negative regulation of cellular biosynthetic process,1.900735541248513e-05,2824,248,67,21031,0.2701612903225806,0.023725212464589234,"['TARDBP', 'PNRC2', 'RBBP4', 'LMO4', 'DR1', 'ZFP36L2', 'PPM1B', 'CREB1', 'ITM2C', 'WDR82', 'CGGBP1', 'EIF4G1', 'CTBP1', 'EREG', 'TFAP2A', 'EDN1', 'QKI', 'MAFK', 'INSIG1', 'SNX12', 'PSMD10', 'HCFC1', 'PPP2CB', 'AGO2', 'TLE1', 'LGR4', 'VEGFB', 'DPF2', 'ATN1', 'YAF2', 'PYM1', 'BAZ2A', 'DDX54', 'UPF3A', 'AJUBA', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'TNRC6A', 'CNOT1', 'SLC7A5', 'ZFPM1', 'METTL16', 'SREBF1', 'GIT1', 'MED1', 'CASC3', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'YTHDF1', 'MBD3', 'LMNB2', 'KHSRP', 'LDLR', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'ATF5', 'MYADM']",6
GO:0010558,negative regulation of macromolecule biosynthetic process,2.257575030872994e-05,2773,248,66,21031,0.2661290322580645,0.023800937612693834,"['TARDBP', 'PNRC2', 'RBBP4', 'LMO4', 'DR1', 'ZFP36L2', 'PPM1B', 'CREB1', 'ITM2C', 'WDR82', 'CGGBP1', 'EIF4G1', 'CTBP1', 'EREG', 'TFAP2A', 'EDN1', 'QKI', 'MAFK', 'SNX12', 'PSMD10', 'HCFC1', 'PPP2CB', 'AGO2', 'TLE1', 'LGR4', 'VEGFB', 'DPF2', 'ATN1', 'YAF2', 'PYM1', 'BAZ2A', 'DDX54', 'UPF3A', 'AJUBA', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'TNRC6A', 'CNOT1', 'SLC7A5', 'ZFPM1', 'METTL16', 'SREBF1', 'GIT1', 'MED1', 'CASC3', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'YTHDF1', 'MBD3', 'LMNB2', 'KHSRP', 'LDLR', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'ATF5', 'MYADM']",6
GO:0009890,negative regulation of biosynthetic process,2.319688844738934e-05,2838,248,67,21031,0.2701612903225806,0.023608174770965468,"['TARDBP', 'PNRC2', 'RBBP4', 'LMO4', 'DR1', 'ZFP36L2', 'PPM1B', 'CREB1', 'ITM2C', 'WDR82', 'CGGBP1', 'EIF4G1', 'CTBP1', 'EREG', 'TFAP2A', 'EDN1', 'QKI', 'MAFK', 'INSIG1', 'SNX12', 'PSMD10', 'HCFC1', 'PPP2CB', 'AGO2', 'TLE1', 'LGR4', 'VEGFB', 'DPF2', 'ATN1', 'YAF2', 'PYM1', 'BAZ2A', 'DDX54', 'UPF3A', 'AJUBA', 'AKT1', 'MTA1', 'NR2F2', 'USP7', 'SMG1', 'TNRC6A', 'CNOT1', 'SLC7A5', 'ZFPM1', 'METTL16', 'SREBF1', 'GIT1', 'MED1', 'CASC3', 'HEXIM1', 'IGF2BP1', 'SMAD2', 'MBD2', 'SOX12', 'YTHDF1', 'MBD3', 'LMNB2', 'KHSRP', 'LDLR', 'NACC1', 'JUND', 'GATAD2A', 'SAMD4B', 'SUPT5H', 'ERF', 'ATF5', 'MYADM']",6
GO:0031329,regulation of cellular catabolic process,2.581150392301342e-05,687,248,28,21031,0.11290322580645161,0.040756914119359534,"['TARDBP', 'SH3GLB1', 'ZFP36L2', 'LRPPRC', 'RALB', 'EIF4G1', 'IER3', 'QKI', 'AGO2', 'UBQLN1', 'WAC', 'IRS2', 'UPF3A', 'AKT1', 'TNRC6A', 'CNOT1', 'SLC7A5', 'METTL16', 'SREBF1', 'GIT1', 'CASC3', 'BECN1', 'IGF2BP1', 'YTHDF1', 'KHSRP', 'LDLR', 'SAMD4B', 'SUPT5H']",6
