native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0031327,negative regulation of cellular biosynthetic process,9.393127185198438e-06,2824,387,94,21031,0.24289405684754523,0.03328611898016997,"['NOC2L', 'RERE', 'PNRC2', 'SRSF4', 'LRIF1', 'DHX9', 'TPR', 'CDC73', 'ZNF281', 'ARID4B', 'ROCK2', 'EIF2AK2', 'PPM1B', 'PNPT1', 'REL', 'LIMS1', 'RIF1', 'CREB1', 'CUL3', 'TRIP12', 'TRAF3IP1', 'CGGBP1', 'GSK3B', 'ZBTB38', 'SKIL', 'KLF3', 'RFC1', 'REST', 'YTHDC1', 'SMARCA5', 'ZNF131', 'PURA', 'TAF7', 'TCERG1', 'FBXW11', 'NSD1', 'CDYL', 'EDN1', 'GMNN', 'HIST1H1E', 'RNF8', 'BCLAF1', 'CUX1', 'CNOT4', 'TBL1X', 'ATRX', 'PHF6', 'MECP2', 'NRG1', 'NFIB', 'SECISBP2', 'EHMT1', 'KCNQ1OT1', 'CHEK1', 'TAF3', 'UPF2', 'ABCC2', 'CTBP2', 'KDM5A', 'CHD4', 'SMARCC2', 'ATP2B1', 'TBX3', 'N4BP2L2', 'UPF3A', 'ACIN1', 'STRN3', 'SNX6', 'BAZ1A', 'ZC3H14', 'EIF2AK4', 'USP3', 'VPS35', 'CTCF', 'TCF25', 'METTL16', 'NCBP3', 'TAF15', 'SMARCE1', 'BRCA1', 'TRIM37', 'SMCHD1', 'ROCK1', 'RBBP8', 'CSNK2A1', 'PCNA', 'FERMT1', 'E2F1', 'STAU1', 'NFIC', 'ZBTB7A', 'UHRF1', 'CCNE1', 'NRIP1']",3
GO:0000075,cell cycle checkpoint signaling,9.615985433825056e-06,197,387,19,21031,0.04909560723514212,0.09644670050761421,"['CLSPN', 'TPR', 'DTL', 'TOPBP1', 'PLK2', 'RAD50', 'PPP1R10', 'CDK5RAP2', 'CHEK1', 'WAC', 'TAOK3', 'EIF2AK4', 'WDR76', 'CDT1', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8', 'E2F1']",3
GO:0009890,negative regulation of biosynthetic process,1.2066847271841705e-05,2838,387,94,21031,0.24289405684754523,0.03312191684284708,"['NOC2L', 'RERE', 'PNRC2', 'SRSF4', 'LRIF1', 'DHX9', 'TPR', 'CDC73', 'ZNF281', 'ARID4B', 'ROCK2', 'EIF2AK2', 'PPM1B', 'PNPT1', 'REL', 'LIMS1', 'RIF1', 'CREB1', 'CUL3', 'TRIP12', 'TRAF3IP1', 'CGGBP1', 'GSK3B', 'ZBTB38', 'SKIL', 'KLF3', 'RFC1', 'REST', 'YTHDC1', 'SMARCA5', 'ZNF131', 'PURA', 'TAF7', 'TCERG1', 'FBXW11', 'NSD1', 'CDYL', 'EDN1', 'GMNN', 'HIST1H1E', 'RNF8', 'BCLAF1', 'CUX1', 'CNOT4', 'TBL1X', 'ATRX', 'PHF6', 'MECP2', 'NRG1', 'NFIB', 'SECISBP2', 'EHMT1', 'KCNQ1OT1', 'CHEK1', 'TAF3', 'UPF2', 'ABCC2', 'CTBP2', 'KDM5A', 'CHD4', 'SMARCC2', 'ATP2B1', 'TBX3', 'N4BP2L2', 'UPF3A', 'ACIN1', 'STRN3', 'SNX6', 'BAZ1A', 'ZC3H14', 'EIF2AK4', 'USP3', 'VPS35', 'CTCF', 'TCF25', 'METTL16', 'NCBP3', 'TAF15', 'SMARCE1', 'BRCA1', 'TRIM37', 'SMCHD1', 'ROCK1', 'RBBP8', 'CSNK2A1', 'PCNA', 'FERMT1', 'E2F1', 'STAU1', 'NFIC', 'ZBTB7A', 'UHRF1', 'CCNE1', 'NRIP1']",3
GO:0007062,sister chromatid cohesion,1.2801903726921737e-05,57,387,11,21031,0.028423772609819122,0.19298245614035087,"['SLF1', 'SMC1A', 'ATRX', 'STAG2', 'SMC5', 'FEN1', 'CDCA5', 'WAPL', 'SLF2', 'MCMBP', 'CTCF']",3
GO:0051246,regulation of protein metabolic process,1.3526158759329385e-05,2102,387,76,21031,0.19638242894056848,0.03615604186489058,"['CLSPN', 'NRDC', 'UHMK1', 'DHX9', 'TPR', 'UCHL5', 'DTL', 'ROCK2', 'UBXN2A', 'EIF2AK2', 'MTIF2', 'CCDC88A', 'FAM161A', 'PTCD3', 'DNAJC10', 'CUL3', 'TRAF3IP1', 'PRKAR2A', 'GSK3B', 'PAK2', 'REST', 'AREG', 'ABCE1', 'PLK2', 'RHOBTB3', 'RAD50', 'PURA', 'TAF7', 'TCOF1', 'FBXW11', 'NSD1', 'CDYL', 'EDN1', 'ABCF1', 'PHIP', 'IBTK', 'BCLAF1', 'AKAP9', 'ANKIB1', 'NRG1', 'RB1CC1', 'PHF20L1', 'SECISBP2', 'EIF4G2', 'TRIM44', 'WAC', 'NOLC1', 'CACUL1', 'LARP4', 'ATXN2', 'TAOK3', 'ANKLE2', 'MYCBP2', 'UPF3A', 'HECTD1', 'SNX6', 'MNAT1', 'UBE3A', 'EIF2AK4', 'USP8', 'EMP2', 'VPS35', 'TCF25', 'MAP2K4', 'TAOK1', 'CDK12', 'CDC6', 'BRCA1', 'SPAG9', 'TLK2', 'ROCK1', 'MBP', 'CSNK2A1', 'PTPN1', 'UHRF1', 'PTTG1IP']",3
GO:0007063,regulation of sister chromatid cohesion,2.3396939198864935e-05,17,387,7,21031,0.01808785529715762,0.4117647058823529,"['SLF1', 'ATRX', 'SMC5', 'FEN1', 'WAPL', 'SLF2', 'CTCF']",3
KEGG:03410,Base excision repair,2.836100465599091e-05,44,181,9,8484,0.049723756906077346,0.20454545454545456,"['MBD4', 'RFC4', 'RFC1', 'RFC2', 'FEN1', 'UNG', 'RFC3', 'PCNA', 'PNKP']",3
GO:0051128,regulation of cellular component organization,2.8703284201017198e-05,2425,387,83,21031,0.2144702842377261,0.03422680412371134,"['WASF2', 'NRDC', 'TPR', 'UCHL5', 'CDC73', 'ROCK2', 'SMC6', 'ITSN2', 'EIF2AK2', 'CCDC88A', 'MAP4K4', 'LIMS1', 'TLK1', 'NFE2L2', 'CUL3', 'TRAF3IP1', 'APPL1', 'GSK3B', 'CCNL1', 'SKIL', 'PAK2', 'SMARCA5', 'ICE1', 'MYO10', 'PLK2', 'SLF1', 'RAD50', 'EDN1', 'PPP1R10', 'SENP6', 'PHIP', 'AHI1', 'AKAP9', 'BAIAP2L1', 'CUX1', 'ATRX', 'MECP2', 'NRG1', 'HAUS6', 'TLN1', 'SMC5', 'CDK5RAP2', 'EIF4G2', 'TEAD1', 'FEN1', 'PPFIA1', 'CHEK1', 'SVIL', 'ITGB1', 'WAPL', 'SLF2', 'SLK', 'SHTN1', 'CHD4', 'DNM1L', 'SMARCD1', 'SMARCC2', 'TCHP', 'ATXN2', 'CLIP1', 'MYCBP2', 'BAZ1A', 'MNAT1', 'UBE3A', 'TJP1', 'USP8', 'RMI2', 'VPS35', 'CTCF', 'USP10', 'TAOK1', 'CDC6', 'SMARCE1', 'BRCA1', 'SPAG9', 'TRIM37', 'TLK2', 'ROCK1', 'CSNK2A1', 'PTPRA', 'FERMT1', 'PTPN1', 'PNKP']",3
GO:0090068,positive regulation of cell cycle process,2.889024607879937e-05,257,387,21,21031,0.05426356589147287,0.08171206225680934,"['PKN2', 'TPR', 'CDC73', 'DTL', 'ROCK2', 'SMC6', 'CUL3', 'SLF1', 'EDN1', 'PPP1R10', 'PHIP', 'KMT2E', 'ATRX', 'MECP2', 'SMC5', 'FEN1', 'CDCA5', 'SVIL', 'SLF2', 'ATAD5', 'CDC6']",3
GO:0045739,positive regulation of DNA repair,4.1069456324483804e-05,131,387,15,21031,0.03875968992248062,0.11450381679389313,"['USP1', 'DHX9', 'UCHL5', 'RIF1', 'TOP2B', 'SLF1', 'RNF8', 'SLF2', 'SMARCD1', 'SMARCC2', 'SMARCE1', 'BRCA1', 'SMCHD1', 'PCNA', 'PNKP']",3
GO:0006282,regulation of DNA repair,4.3623194133010014e-05,216,387,19,21031,0.04909560723514212,0.08796296296296297,"['USP1', 'DHX9', 'UCHL5', 'PPP4R3B', 'RIF1', 'TOP2B', 'SLF1', 'TAF7', 'RNF8', 'CHEK1', 'SLF2', 'SMARCD1', 'SMARCC2', 'RMI2', 'SMARCE1', 'BRCA1', 'SMCHD1', 'PCNA', 'PNKP']",3
GO:0033043,regulation of organelle organization,5.71485437995087e-05,1173,387,50,21031,0.12919896640826872,0.042625745950554135,"['WASF2', 'TPR', 'UCHL5', 'ROCK2', 'SMC6', 'CCDC88A', 'CUL3', 'TRAF3IP1', 'GSK3B', 'PAK2', 'SMARCA5', 'PLK2', 'SLF1', 'RAD50', 'EDN1', 'PPP1R10', 'SENP6', 'PHIP', 'AKAP9', 'BAIAP2L1', 'ATRX', 'MECP2', 'HAUS6', 'SMC5', 'CDK5RAP2', 'FEN1', 'PPFIA1', 'CHEK1', 'SVIL', 'WAPL', 'SLF2', 'DNM1L', 'SMARCD1', 'SMARCC2', 'TCHP', 'CLIP1', 'MYCBP2', 'MNAT1', 'TJP1', 'RMI2', 'VPS35', 'CTCF', 'USP10', 'TAOK1', 'CDC6', 'SMARCE1', 'BRCA1', 'TRIM37', 'ROCK1', 'PNKP']",3
GO:0042770,signal transduction in response to DNA damage,5.726013185392147e-05,197,387,18,21031,0.046511627906976744,0.09137055837563451,"['CLSPN', 'DTL', 'TOPBP1', 'PLK2', 'PPP1R10', 'RNF8', 'ATRX', 'CHEK1', 'WAC', 'TAOK3', 'EIF2AK4', 'WDR76', 'USP10', 'TAOK1', 'ATAD5', 'BRCA1', 'E2F1', 'PTTG1IP']",3
GO:0007010,cytoskeleton organization,6.693227918679906e-05,1512,387,59,21031,0.1524547803617571,0.03902116402116402,"['WASF2', 'CEP350', 'TPR', 'ENAH', 'CDC42BPA', 'ROCK2', 'CCDC88A', 'GCC2', 'MYO1B', 'CUL3', 'AGFG1', 'TRAF3IP1', 'GSK3B', 'CCNL1', 'PAK2', 'FAT1', 'PLK2', 'KIF2A', 'FBXW11', 'EDN1', 'SENP6', 'PHIP', 'EPB41L2', 'PHACTR2', 'SBDS', 'AKAP9', 'BAIAP2L1', 'XRCC2', 'SMC1A', 'ATRX', 'STAG2', 'MECP2', 'PCM1', 'HAUS6', 'TLN1', 'CDK5RAP2', 'PPFIA1', 'CHEK1', 'SVIL', 'ITGB1', 'CCDC6', 'CCSER2', 'SLK', 'SHTN1', 'TACC2', 'TUBGCP2', 'LARP4', 'CLIP1', 'MYCBP2', 'CDC42BPB', 'TJP1', 'WDR73', 'EMP2', 'TAOK1', 'BRCA1', 'TRIM37', 'ROCK1', 'PTPN1', 'CYTH2']",3
GO:0045787,positive regulation of cell cycle,7.617658456340506e-05,349,387,24,21031,0.06201550387596899,0.06876790830945559,"['PKN2', 'TPR', 'CDC73', 'DTL', 'ROCK2', 'SMC6', 'CUL3', 'SLF1', 'EDN1', 'PPP1R10', 'PHIP', 'KMT2E', 'ATRX', 'MECP2', 'SMC5', 'FEN1', 'CDCA5', 'CHEK1', 'SVIL', 'SLF2', 'TBX3', 'MNAT1', 'ATAD5', 'CDC6']",3
GO:0044818,mitotic G2/M transition checkpoint,7.960860250974132e-05,53,387,10,21031,0.025839793281653745,0.18867924528301888,"['CLSPN', 'DTL', 'TOPBP1', 'RAD50', 'CHEK1', 'TAOK3', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8']",3
GO:0033260,nuclear DNA replication,9.564596118728934e-05,41,387,9,21031,0.023255813953488372,0.21951219512195122,"['MCM6', 'GMNN', 'MCM3', 'ATRX', 'MCM4', 'FEN1', 'CDT1', 'ATAD5', 'PCNA']",3
GO:0031570,DNA integrity checkpoint signaling,0.00010123178463055724,140,387,15,21031,0.03875968992248062,0.10714285714285714,"['CLSPN', 'DTL', 'TOPBP1', 'PLK2', 'PPP1R10', 'CHEK1', 'WAC', 'TAOK3', 'EIF2AK4', 'WDR76', 'CDT1', 'TAOK1', 'CDC6', 'BRCA1', 'E2F1']",3
GO:0006468,protein phosphorylation,0.00011309963986248984,1346,387,54,21031,0.13953488372093023,0.04011887072808321,"['CLSPN', 'JAK1', 'PKN2', 'UHMK1', 'CDC42BPA', 'ROCK2', 'BIRC6', 'EIF2AK2', 'CCDC88A', 'MAP4K4', 'MAP3K2', 'TLK1', 'DNAJC10', 'CREB1', 'TRAF3IP1', 'PRKAR2A', 'GSK3B', 'PAK2', 'AREG', 'PLK2', 'CSNK1G3', 'RAD50', 'TAF7', 'NSD1', 'PRPF4B', 'EDN1', 'SRPK1', 'PHIP', 'IBTK', 'AKAP9', 'NRG1', 'RB1CC1', 'CHEK1', 'SLK', 'CACUL1', 'TAOK3', 'SNX6', 'MAP4K5', 'MNAT1', 'CDC42BPB', 'MARK3', 'EIF2AK4', 'MAPK6', 'EMP2', 'MAP2K4', 'TAOK1', 'CDK12', 'CDC6', 'SPAG9', 'TLK2', 'ROCK1', 'CSNK2A1', 'PTPN1', 'CCNE1']",3
GO:0006268,DNA unwinding involved in DNA replication,0.00013126993617267147,21,387,7,21031,0.01808785529715762,0.3333333333333333,"['MCM6', 'PURA', 'MCM3', 'GINS4', 'MCM4', 'RECQL', 'MCM5']",3
GO:0045786,negative regulation of cell cycle,0.00014036830240268808,388,387,25,21031,0.06459948320413436,0.06443298969072164,"['CLSPN', 'TPR', 'CDC73', 'DTL', 'TOPBP1', 'SMARCA5', 'PLK2', 'RAD50', 'GMNN', 'PPP1R10', 'ATRX', 'CDK5RAP2', 'CHEK1', 'WAC', 'WAPL', 'TAOK3', 'EIF2AK4', 'WDR76', 'CDT1', 'TAOK1', 'CDC6', 'BRCA1', 'TRIM37', 'RBBP8', 'E2F1']",3
GO:0000226,microtubule cytoskeleton organization,0.00014841953088864904,659,387,34,21031,0.08785529715762273,0.051593323216995446,"['CEP350', 'TPR', 'ROCK2', 'CCDC88A', 'GCC2', 'TRAF3IP1', 'GSK3B', 'CCNL1', 'PLK2', 'KIF2A', 'FBXW11', 'SENP6', 'SBDS', 'AKAP9', 'XRCC2', 'SMC1A', 'ATRX', 'STAG2', 'MECP2', 'PCM1', 'HAUS6', 'CDK5RAP2', 'CHEK1', 'ITGB1', 'CCSER2', 'SLK', 'TACC2', 'TUBGCP2', 'CLIP1', 'WDR73', 'TAOK1', 'BRCA1', 'TRIM37', 'ROCK1']",3
GO:1901988,negative regulation of cell cycle phase transition,0.00017447288314612741,260,387,20,21031,0.05167958656330749,0.07692307692307693,"['CLSPN', 'TPR', 'CDC73', 'DTL', 'TOPBP1', 'PLK2', 'RAD50', 'PPP1R10', 'CDK5RAP2', 'CHEK1', 'WAC', 'TAOK3', 'EIF2AK4', 'WDR76', 'CDT1', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8', 'E2F1']",3
GO:0007093,mitotic cell cycle checkpoint signaling,0.00017767322587812539,146,387,15,21031,0.03875968992248062,0.10273972602739725,"['CLSPN', 'TPR', 'DTL', 'TOPBP1', 'PLK2', 'RAD50', 'PPP1R10', 'CDK5RAP2', 'CHEK1', 'WAC', 'TAOK3', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8']",3
GO:0044786,cell cycle DNA replication,0.00022670869865416384,45,387,9,21031,0.023255813953488372,0.2,"['MCM6', 'GMNN', 'MCM3', 'ATRX', 'MCM4', 'FEN1', 'CDT1', 'ATAD5', 'PCNA']",3
GO:0006305,DNA alkylation,0.0002773143047516407,46,387,9,21031,0.023255813953488372,0.1956521739130435,"['ARID4B', 'SMARCA5', 'KMT2E', 'ATRX', 'MECP2', 'EHMT1', 'KMT2A', 'CTCF', 'SMCHD1']",3
GO:0006306,DNA methylation,0.0002773143047516407,46,387,9,21031,0.023255813953488372,0.1956521739130435,"['ARID4B', 'SMARCA5', 'KMT2E', 'ATRX', 'MECP2', 'EHMT1', 'KMT2A', 'CTCF', 'SMCHD1']",3
GO:0000122,negative regulation of transcription by RNA polymerase II,0.000315587412463829,986,387,43,21031,0.1111111111111111,0.0436105476673428,"['NOC2L', 'TPR', 'CDC73', 'ZNF281', 'ARID4B', 'RIF1', 'CUL3', 'CGGBP1', 'SKIL', 'KLF3', 'RFC1', 'REST', 'ZNF131', 'PURA', 'TAF7', 'TCERG1', 'NSD1', 'EDN1', 'HIST1H1E', 'CUX1', 'TBL1X', 'PHF6', 'MECP2', 'EHMT1', 'TAF3', 'CTBP2', 'KDM5A', 'CHD4', 'SMARCC2', 'TBX3', 'N4BP2L2', 'STRN3', 'USP3', 'CTCF', 'TCF25', 'TRIM37', 'PCNA', 'E2F1', 'NFIC', 'ZBTB7A', 'UHRF1', 'CCNE1', 'NRIP1']",3
GO:0030174,regulation of DNA-templated DNA replication initiation,0.00033849262854937696,15,387,6,21031,0.015503875968992248,0.4,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'CDT1', 'MCM5']",3
GO:0071704,organic substance metabolic process,0.0005079377226902514,13768,387,299,21031,0.772609819121447,0.021717024985473562,"['NOC2L', 'RERE', 'PNRC2', 'SRSF4', 'CLSPN', 'NRDC', 'USP1', 'JAK1', 'ZRANB2', 'PKN2', 'ZNF326', 'PRPF38B', 'LRIF1', 'MAN1A2', 'ASH1L', 'UHMK1', 'CEP350', 'DHX9', 'TPR', 'UCHL5', 'TROVE2', 'CDC73', 'ZNF281', 'DTL', 'RRP15', 'IARS2', 'CDC42BPA', 'ARID4B', 'CHML', 'ADSS', 'DESI2', 'ROCK2', 'SMC6', 'UBXN2A', 'BIRC6', 'EIF2AK2', 'CEBPZ', 'PPM1B', 'MSH6', 'MTIF2', 'CCDC88A', 'PPP4R3B', 'PNPT1', 'REL', 'USP34', 'FAM161A', 'ZNF638', 'PTCD3', 'MAP4K4', 'LIMS1', 'MAP3K2', 'MCM6', 'RIF1', 'RBMS1', 'TLK1', 'CDCA7', 'NFE2L2', 'PLEKHA3', 'DNAJC10', 'CREB1', 'ACSL3', 'CUL3', 'AGFG1', 'TRIP12', 'TRAF3IP1', 'TOP2B', 'SLC4A7', 'NKTR', 'PRKAR2A', 'APPL1', 'CGGBP1', 'BBX', 'GSK3B', 'MBD4', 'TOPBP1', 'ZBTB38', 'CCNL1', 'SKIL', 'RFC4', 'PAK2', 'SLBP', 'NOP14', 'KLF3', 'RFC1', 'REST', 'YTHDC1', 'AREG', 'SMARCA5', 'ABCE1', 'ICE1', 'DNAJC21', 'ZNF131', 'GPBP1', 'PLK2', 'NLN', 'BDP1', 'SLF1', 'RHOBTB3', 'CHD1', 'CSNK1G3', 'RAD50', 'PURA', 'TAF7', 'TCERG1', 'TCOF1', 'FBXW11', 'NSD1', 'PRPF4B', 'CDYL', 'EDN1', 'GMNN', 'HIST1H1E', 'ABCF1', 'PPP1R10', 'SRPK1', 'RNF8', 'MCM3', 'FBXO9', 'PHF3', 'SENP6', 'PHIP', 'IBTK', 'ASCC3', 'AHI1', 'BCLAF1', 'AKAP12', 'CDCA7L', 'SBDS', 'RFC2', 'PTPN12', 'AKAP9', 'ANKIB1', 'CUX1', 'KMT2E', 'RBM28', 'CNOT4', 'XRCC2', 'TBL1X', 'MSL3', 'SMC1A', 'ATRX', 'SMARCA1', 'PHF6', 'HTATSF1', 'MECP2', 'AGPAT5', 'CSGALNACT1', 'KCTD9', 'PPP2R2A', 'NRG1', 'GINS4', 'MCM4', 'RB1CC1', 'ATAD2', 'PHF20L1', 'NFIB', 'SMC5', 'SECISBP2', 'NOL8', 'PRPF4', 'CDK5RAP2', 'BRD3', 'EHMT1', 'KCNQ1OT1', 'EIF4G2', 'TEAD1', 'TRIM44', 'FEN1', 'CDCA5', 'CUL5', 'KMT2A', 'TBRG1', 'CHEK1', 'TAF3', 'UPF2', 'MCM10', 'RPP38', 'WAC', 'ZNF37A', 'BMS1', 'JMJD1C', 'WAPL', 'ZNF518A', 'ABCC2', 'SLF2', 'NOLC1', 'SLK', 'CACUL1', 'MCMBP', 'CTBP2', 'KDM5A', 'ADIPOR2', 'CHD4', 'WBP11', 'RECQL', 'DNM1L', 'SMARCD1', 'LARP4', 'SMARCC2', 'ATXN7L3B', 'CEP290', 'ATP2B1', 'UNG', 'ATXN2', 'TBX3', 'FBXO21', 'TAOK3', 'ANKLE2', 'N4BP2L2', 'RFC3', 'ZC3H13', 'MYCBP2', 'RBM26', 'UPF3A', 'SUPT16H', 'ACIN1', 'STRN3', 'HECTD1', 'SNX6', 'BAZ1A', 'MAP4K5', 'MNAT1', 'ZC3H14', 'DDX24', 'CDC42BPB', 'MARK3', 'UBE3A', 'HERC2', 'KLF13', 'ZNF770', 'EIF2AK4', 'USP8', 'MAPK6', 'ICE2', 'LACTB', 'USP3', 'PDCD7', 'UBE2Q2', 'PDE8A', 'EMP2', 'RMI2', 'VPS35', 'ORC6', 'CTCF', 'NFAT5', 'USP10', 'ZC3H18', 'CDT1', 'TCF25', 'METTL16', 'NCBP3', 'PELP1', 'MAP2K4', 'TAOK1', 'ATAD5', 'TAF15', 'DDX52', 'CDK12', 'CDC6', 'SMARCE1', 'BRCA1', 'UBTF', 'SPAG9', 'COIL', 'TRIM37', 'TLK2', 'SMCHD1', 'AFG3L2', 'RNMT', 'ROCK1', 'RBBP8', 'MBP', 'CSNK2A1', 'PTPRA', 'PCNA', 'MCM8', 'FERMT1', 'RRBP1', 'MGME1', 'E2F1', 'NCOA3', 'STAU1', 'PTPN1', 'PRPF6', 'NFIC', 'ZBTB7A', 'CHAF1A', 'UHRF1', 'SAFB2', 'GTF2F1', 'CCNE1', 'ZNF302', 'KMT2B', 'PNKP', 'MCM5', 'NRIP1', 'RRP1B', 'PTTG1IP', 'MT-ND6']",3
GO:0019538,protein metabolic process,0.0005696555670531783,4912,387,134,21031,0.3462532299741602,0.02728013029315961,"['CLSPN', 'NRDC', 'USP1', 'JAK1', 'PKN2', 'MAN1A2', 'UHMK1', 'DHX9', 'TPR', 'UCHL5', 'DTL', 'IARS2', 'CDC42BPA', 'CHML', 'DESI2', 'ROCK2', 'SMC6', 'UBXN2A', 'BIRC6', 'EIF2AK2', 'PPM1B', 'MTIF2', 'CCDC88A', 'USP34', 'FAM161A', 'PTCD3', 'MAP4K4', 'MAP3K2', 'TLK1', 'NFE2L2', 'DNAJC10', 'CREB1', 'CUL3', 'TRIP12', 'TRAF3IP1', 'NKTR', 'PRKAR2A', 'GSK3B', 'PAK2', 'SLBP', 'REST', 'AREG', 'ABCE1', 'DNAJC21', 'PLK2', 'NLN', 'SLF1', 'RHOBTB3', 'CSNK1G3', 'RAD50', 'PURA', 'TAF7', 'TCOF1', 'FBXW11', 'NSD1', 'PRPF4B', 'CDYL', 'EDN1', 'ABCF1', 'SRPK1', 'RNF8', 'FBXO9', 'SENP6', 'PHIP', 'IBTK', 'ASCC3', 'BCLAF1', 'PTPN12', 'AKAP9', 'ANKIB1', 'CNOT4', 'TBL1X', 'CSGALNACT1', 'KCTD9', 'PPP2R2A', 'NRG1', 'RB1CC1', 'PHF20L1', 'SMC5', 'SECISBP2', 'EHMT1', 'EIF4G2', 'TRIM44', 'CUL5', 'KMT2A', 'CHEK1', 'WAC', 'SLF2', 'NOLC1', 'SLK', 'CACUL1', 'LARP4', 'ATXN2', 'FBXO21', 'TAOK3', 'ANKLE2', 'MYCBP2', 'UPF3A', 'HECTD1', 'SNX6', 'MAP4K5', 'MNAT1', 'CDC42BPB', 'MARK3', 'UBE3A', 'HERC2', 'EIF2AK4', 'USP8', 'MAPK6', 'LACTB', 'USP3', 'UBE2Q2', 'EMP2', 'VPS35', 'USP10', 'TCF25', 'MAP2K4', 'TAOK1', 'CDK12', 'CDC6', 'BRCA1', 'SPAG9', 'TRIM37', 'TLK2', 'AFG3L2', 'ROCK1', 'MBP', 'CSNK2A1', 'PTPRA', 'RRBP1', 'PTPN1', 'UHRF1', 'CCNE1', 'PTTG1IP']",3
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,0.0006006134962324104,65,387,10,21031,0.025839793281653745,0.15384615384615385,"['CLSPN', 'DTL', 'TOPBP1', 'RAD50', 'CHEK1', 'TAOK3', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8']",3
GO:0006304,DNA modification,0.0006486159900257806,100,387,12,21031,0.031007751937984496,0.12,"['ARID4B', 'MBD4', 'SMARCA5', 'ASCC3', 'KMT2E', 'ATRX', 'MECP2', 'EHMT1', 'KMT2A', 'UNG', 'CTCF', 'SMCHD1']",3
KEGG:03430,Mismatch repair,0.0006570406028254409,23,181,6,8484,0.03314917127071823,0.2608695652173913,"['MSH6', 'RFC4', 'RFC1', 'RFC2', 'RFC3', 'PCNA']",3
GO:0045740,positive regulation of DNA replication,0.000768944371076451,38,387,8,21031,0.020671834625323,0.21052631578947367,"['DHX9', 'SMARCA5', 'ATRX', 'BAZ1A', 'CDT1', 'MAP2K4', 'ATAD5', 'PCNA']",3
GO:1902750,negative regulation of cell cycle G2/M phase transition,0.0009288402860329712,68,387,10,21031,0.025839793281653745,0.14705882352941177,"['CLSPN', 'DTL', 'TOPBP1', 'RAD50', 'CHEK1', 'TAOK3', 'TAOK1', 'CDC6', 'BRCA1', 'RBBP8']",3
GO:0000082,G1/S transition of mitotic cell cycle,0.0009781621174445748,213,387,17,21031,0.04392764857881137,0.07981220657276995,"['CDC73', 'CUL3', 'APPL1', 'PLK2', 'KMT2E', 'CUL5', 'WAC', 'ITGB1', 'CACUL1', 'SMARCD1', 'SMARCC2', 'MNAT1', 'CDC6', 'SMARCE1', 'RBBP8', 'E2F1', 'CCNE1']",3
