native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0001676,long-chain fatty acid metabolic process,0.013690737251948009,109,25,4,21031,0.16,0.03669724770642202,"['ACSL3', 'MGLL', 'EPHX1', 'AKR1C3']",1
KEGG:00860,Porphyrin metabolism,0.0139660006382103,43,24,3,8484,0.125,0.06976744186046512,"['HCCS', 'BLVRB', 'HMOX1']",1
GO:0016095,polyprenol catabolic process,0.014013343396795688,4,25,2,21031,0.08,0.5,"['AKR1C3', 'AKR1B10']",1
GO:0006766,vitamin metabolic process,0.015247726636733577,112,25,4,21031,0.16,0.03571428571428571,"['AKR1C3', 'GSTO1', 'NQO1', 'VKORC1L1']",1
GO:0071398,cellular response to fatty acid,0.01632812177458064,35,25,3,21031,0.12,0.08571428571428572,"['AKR1C1', 'AKR1C3', 'AKR1C2']",1
GO:0008207,C21-steroid hormone metabolic process,0.020996210132799637,38,25,3,21031,0.12,0.07894736842105263,"['AKR1C1', 'AKR1C3', 'AKR1C2']",1
GO:0006805,xenobiotic metabolic process,0.02209304443552597,123,25,4,21031,0.16,0.032520325203252036,"['AKR1C1', 'EPHX1', 'GSTO1', 'NQO1']",1
GO:0071798,response to prostaglandin D,0.023338544462926974,5,25,2,21031,0.08,0.4,"['AKR1C3', 'AKR1C2']",1
GO:0071799,cellular response to prostaglandin D stimulus,0.023338544462926974,5,25,2,21031,0.08,0.4,"['AKR1C3', 'AKR1C2']",1
KEGG:00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.025448985007811578,11,24,2,8484,0.08333333333333333,0.18181818181818182,"['NQO1', 'VKORC1L1']",1
GO:0045454,cell redox homeostasis,0.028482841397863435,42,25,3,21031,0.12,0.07142857142857142,"['TXNRD1', 'TXNRD2', 'NQO1']",1
KEGG:00480,Glutathione metabolism,0.03062215470757817,56,24,3,8484,0.125,0.05357142857142857,"['MGST1', 'GSTO1', 'GPX2']",1
KEGG:05418,Fluid shear stress and atherosclerosis,0.03388401360698531,138,24,4,8484,0.16666666666666666,0.028985507246376812,"['MGST1', 'GSTO1', 'NQO1', 'HMOX1']",1
GO:0009052,"pentose-phosphate shunt, non-oxidative branch",0.03498229493805041,6,25,2,21031,0.08,0.3333333333333333,"['TKT', 'RPIA']",1
GO:0006739,NADP metabolic process,0.03754484887309523,46,25,3,21031,0.12,0.06521739130434782,"['TKT', 'NQO1', 'RPIA']",1
KEGG:00140,Steroid hormone biosynthesis,0.041317028599204594,62,24,3,8484,0.125,0.04838709677419355,"['AKR1C1', 'AKR1C3', 'AKR1C2']",1
GO:0006693,prostaglandin metabolic process,0.04271130872916438,48,25,3,21031,0.12,0.0625,"['AKR1C1', 'AKR1C3', 'AKR1C2']",1
GO:0006692,prostanoid metabolic process,0.045461152524260987,49,25,3,21031,0.12,0.061224489795918366,"['AKR1C1', 'AKR1C3', 'AKR1C2']",1
GO:0035809,regulation of urine volume,0.000494594025127819,21,2,2,21031,1.0,0.09523809523809523,"['EDN1', 'ADM']",2
GO:0010460,positive regulation of heart rate,0.0007065628930397406,25,2,2,21031,1.0,0.08,"['EDN1', 'ADM']",2
GO:0045823,positive regulation of heart contraction,0.0015685696225482219,37,2,2,21031,1.0,0.05405405405405406,"['EDN1', 'ADM']",2
GO:1903524,positive regulation of blood circulation,0.0016557123793564607,38,2,2,21031,1.0,0.05263157894736842,"['EDN1', 'ADM']",2
GO:0019229,regulation of vasoconstriction,0.005365167567815102,68,2,2,21031,1.0,0.029411764705882353,"['EDN1', 'ADM']",2
KEGG:04270,Vascular smooth muscle contraction,0.006453326605570517,133,2,2,8484,1.0,0.015037593984962405,"['EDN1', 'ADM']",2
GO:0042310,vasoconstriction,0.009015742515187098,88,2,2,21031,1.0,0.022727272727272728,"['EDN1', 'ADM']",2
GO:0003073,regulation of systemic arterial blood pressure,0.010965856099976775,97,2,2,21031,1.0,0.020618556701030927,"['EDN1', 'ADM']",2
GO:0002027,regulation of heart rate,0.011658287735155714,100,2,2,21031,1.0,0.02,"['EDN1', 'ADM']",2
GO:0003014,renal system process,0.018844032357369894,127,2,2,21031,1.0,0.015748031496062992,"['EDN1', 'ADM']",2
GO:0051384,response to glucocorticoid,0.0203631425774053,132,2,2,21031,1.0,0.015151515151515152,"['EDN1', 'ADM']",2
GO:0042476,odontogenesis,0.02130287122514813,135,2,2,21031,1.0,0.014814814814814815,"['EDN1', 'ADM']",2
GO:0008277,regulation of G protein-coupled receptor signaling pathway,0.024588388677782975,145,2,2,21031,1.0,0.013793103448275862,"['EDN1', 'ADM']",2
GO:0035296,regulation of tube diameter,0.025968541528853934,149,2,2,21031,1.0,0.013422818791946308,"['EDN1', 'ADM']",2
GO:0097746,blood vessel diameter maintenance,0.025968541528853934,149,2,2,21031,1.0,0.013422818791946308,"['EDN1', 'ADM']",2
GO:0035150,regulation of tube size,0.026319467765730343,150,2,2,21031,1.0,0.013333333333333334,"['EDN1', 'ADM']",2
GO:0031960,response to corticosteroid,0.027746724809670595,154,2,2,21031,1.0,0.012987012987012988,"['EDN1', 'ADM']",2
GO:0007204,positive regulation of cytosolic calcium ion concentration,0.03383258652838624,170,2,2,21031,1.0,0.011764705882352941,"['EDN1', 'ADM']",2
GO:0008217,regulation of blood pressure,0.04008566813178799,185,2,2,21031,1.0,0.010810810810810811,"['EDN1', 'ADM']",2
GO:0061138,morphogenesis of a branching epithelium,0.0418426545258135,189,2,2,21031,1.0,0.010582010582010581,"['EDN1', 'ADM']",2
GO:0055001,muscle cell development,0.042287789148428456,190,2,2,21031,1.0,0.010526315789473684,"['EDN1', 'ADM']",2
GO:0008016,regulation of heart contraction,0.04733971383366264,201,2,2,21031,1.0,0.009950248756218905,"['EDN1', 'ADM']",2
GO:0044703,multi-organism reproductive process,0.04876697087760288,204,2,2,21031,1.0,0.00980392156862745,"['EDN1', 'ADM']",2
KEGG:04080,Neuroactive ligand-receptor interaction,0.04883737598633517,365,2,2,8484,1.0,0.005479452054794521,"['EDN1', 'ADM']",2
GO:0001763,morphogenesis of a branching structure,0.04924743364486987,205,2,2,21031,1.0,0.00975609756097561,"['EDN1', 'ADM']",2
GO:0042313,protein kinase C deactivation,0.049530058802114973,1,2,1,21031,0.5,1.0,['EDN1'],2
GO:0031583,phospholipase D-activating G protein-coupled receptor signaling pathway,0.049530058802114973,1,2,1,21031,0.5,1.0,['EDN1'],2
GO:2000184,positive regulation of progesterone biosynthetic process,0.049530058802114973,1,2,1,21031,0.5,1.0,['ADM'],2
GO:0043179,rhythmic excitation,0.049530058802114973,1,2,1,21031,0.5,1.0,['EDN1'],2
KEGG:00760,Nicotinate and nicotinamide metabolism,0.0009619062995434115,37,12,3,8484,0.25,0.08108108108108109,"['NT5E', 'NAMPT', 'NNMT']",3
GO:0042572,retinol metabolic process,0.00573742308517128,53,13,3,21031,0.23076923076923078,0.05660377358490566,"['RDH11', 'ALDH1A1', 'DHRS3']",3
KEGG:00830,Retinol metabolism,0.006052672550248638,68,12,3,8484,0.25,0.04411764705882353,"['RDH11', 'ALDH1A1', 'DHRS3']",3
GO:0110095,cellular detoxification of aldehyde,0.01711732431017369,9,13,2,21031,0.15384615384615385,0.2222222222222222,"['RDH11', 'ALDH1A1']",3
GO:1901136,carbohydrate derivative catabolic process,0.02081972641456134,262,13,4,21031,0.3076923076923077,0.015267175572519083,"['ALDH1A1', 'NT5E', 'CD44', 'GPC1']",3
GO:0050896,response to stimulus,0.020965324074274722,8976,13,13,21031,1.0,0.001448306595365419,"['CD24', 'RDH11', 'AK3', 'ALDH1A1', 'SDC1', 'DHRS3', 'NT5E', 'CD44', 'NAMPT', 'GPC1', 'TIMP1', 'MDK', 'NNMT']",3
GO:0034356,NAD biosynthesis via nicotinamide riboside salvage pathway,0.021389194260051644,10,13,2,21031,0.15384615384615385,0.2,"['NAMPT', 'NNMT']",3
GO:0072522,purine-containing compound biosynthetic process,0.02209777018048954,266,13,4,21031,0.3076923076923077,0.015037593984962405,"['AK3', 'NT5E', 'NAMPT', 'NNMT']",3
GO:0001523,retinoid metabolic process,0.022263447794181768,83,13,3,21031,0.23076923076923078,0.03614457831325301,"['RDH11', 'ALDH1A1', 'DHRS3']",3
GO:0016101,diterpenoid metabolic process,0.026542407084212846,88,13,3,21031,0.23076923076923078,0.03409090909090909,"['RDH11', 'ALDH1A1', 'DHRS3']",3
GO:0006721,terpenoid metabolic process,0.03778910288484084,99,13,3,21031,0.23076923076923078,0.030303030303030304,"['RDH11', 'ALDH1A1', 'DHRS3']",3
GO:0034308,primary alcohol metabolic process,0.04636348619843819,106,13,3,21031,0.23076923076923078,0.02830188679245283,"['RDH11', 'ALDH1A1', 'DHRS3']",3
KEGG:00360,Phenylalanine metabolism,8.822045940629566e-05,16,2,2,8484,1.0,0.125,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00340,Histidine metabolism,0.000169824384357119,22,2,2,8484,1.0,0.09090909090909091,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00410,beta-Alanine metabolism,0.0003418542801993955,31,2,2,8484,1.0,0.06451612903225806,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00350,Tyrosine metabolism,0.0004631574118830517,36,2,2,8484,1.0,0.05555555555555555,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00010,Glycolysis / Gluconeogenesis,0.0016254619645609948,67,2,2,8484,1.0,0.029850746268656716,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00982,Drug metabolism - cytochrome P450,0.0016747183877295119,68,2,2,8484,1.0,0.029411764705882353,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,0.001985695507136707,74,2,2,8484,1.0,0.02702702702702703,"['ALDH3A1', 'ALDH3B1']",4
GO:0006081,cellular aldehyde metabolic process,0.006712347483877537,76,2,2,21031,1.0,0.02631578947368421,"['ALDH3A1', 'ALDH3B1']",4
GO:0038128,ERBB2 signaling pathway,5.770146028406401e-07,23,3,3,21031,1.0,0.13043478260869565,"['NRG1', 'EREG', 'AREG']",6
KEGG:04012,ErbB signaling pathway,4.6362993211574645e-05,84,3,3,8484,1.0,0.03571428571428571,"['NRG1', 'EREG', 'AREG']",6
GO:0038135,ERBB2-ERBB4 signaling pathway,6.850867337058228e-05,5,3,2,21031,0.6666666666666666,0.4,"['NRG1', 'EREG']",6
GO:0038127,ERBB signaling pathway,0.00010104239225937361,124,3,3,21031,1.0,0.024193548387096774,"['NRG1', 'EREG', 'AREG']",6
GO:0038138,ERBB4-ERBB4 signaling pathway,0.00010275975192711654,6,3,2,21031,0.6666666666666666,0.3333333333333333,"['NRG1', 'EREG']",6
GO:0038134,ERBB2-EGFR signaling pathway,0.00019180603991659232,8,3,2,21031,0.6666666666666666,0.25,"['EREG', 'AREG']",6
GO:0038130,ERBB4 signaling pathway,0.000308240158236268,10,3,2,21031,0.6666666666666666,0.2,"['NRG1', 'EREG']",6
GO:0043616,keratinocyte proliferation,0.010915957695158952,57,3,2,21031,0.6666666666666666,0.03508771929824561,"['EREG', 'AREG']",6
GO:0001934,positive regulation of protein phosphorylation,0.011846914879934146,603,3,3,21031,1.0,0.004975124378109453,"['NRG1', 'EREG', 'AREG']",6
GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,0.012631100532095874,616,3,3,21031,1.0,0.00487012987012987,"['NRG1', 'EREG', 'AREG']",6
GO:0042327,positive regulation of phosphorylation,0.013513499543317398,630,3,3,21031,1.0,0.004761904761904762,"['NRG1', 'EREG', 'AREG']",6
KEGG:05210,Colorectal cancer,0.014985123345227568,86,3,2,8484,0.6666666666666666,0.023255813953488372,"['EREG', 'AREG']",6
GO:0048589,developmental growth,0.016041268238334697,667,3,3,21031,1.0,0.004497751124437781,"['NRG1', 'EREG', 'AREG']",6
GO:0010562,positive regulation of phosphorus metabolic process,0.01894672247697646,705,3,3,21031,1.0,0.00425531914893617,"['NRG1', 'EREG', 'AREG']",6
GO:0045937,positive regulation of phosphate metabolic process,0.01894672247697646,705,3,3,21031,1.0,0.00425531914893617,"['NRG1', 'EREG', 'AREG']",6
GO:0031401,positive regulation of protein modification process,0.026368409085044193,787,3,3,21031,1.0,0.0038119440914866584,"['NRG1', 'EREG', 'AREG']",6
GO:0007173,epidermal growth factor receptor signaling pathway,0.03587578844588279,103,3,2,21031,0.6666666666666666,0.019417475728155338,"['EREG', 'AREG']",6
GO:0001932,regulation of protein phosphorylation,0.040785718432708715,910,3,3,21031,1.0,0.0032967032967032967,"['NRG1', 'EREG', 'AREG']",6
GO:0040007,growth,0.044815166491273845,939,3,3,21031,1.0,0.003194888178913738,"['NRG1', 'EREG', 'AREG']",6
GO:0008284,positive regulation of cell population proliferation,0.0481933022304524,962,3,3,21031,1.0,0.0031185031185031187,"['NRG1', 'EREG', 'AREG']",6
GO:0042325,regulation of phosphorylation,0.048797600403503005,966,3,3,21031,1.0,0.003105590062111801,"['NRG1', 'EREG', 'AREG']",6
GO:0007167,enzyme-linked receptor protein signaling pathway,0.04894946015579608,967,3,3,21031,1.0,0.0031023784901758012,"['NRG1', 'EREG', 'AREG']",6
KEGG:01521,EGFR tyrosine kinase inhibitor resistance,0.002265060295256639,79,2,2,8484,1.0,0.02531645569620253,"['AXL', 'JAK1']",7
KEGG:05323,Rheumatoid arthritis,0.002814232655060831,88,2,2,8484,1.0,0.022727272727272728,"['CXCL3', 'CXCL5']",9
KEGG:04657,IL-17 signaling pathway,0.0030774236922896173,92,2,2,8484,1.0,0.021739130434782608,"['CXCL3', 'CXCL5']",9
KEGG:04061,Viral protein interaction with cytokine and cytokine receptor,0.003494265362984361,98,2,2,8484,1.0,0.02040816326530612,"['CXCL3', 'CXCL5']",9
KEGG:04668,TNF signaling pathway,0.004652158892691989,113,2,2,8484,1.0,0.017699115044247787,"['CXCL3', 'CXCL5']",9
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,0.008014778416714125,83,2,2,21031,1.0,0.024096385542168676,"['CXCL3', 'CXCL5']",9
GO:0070098,chemokine-mediated signaling pathway,0.009432614622080523,90,2,2,21031,1.0,0.022222222222222223,"['CXCL3', 'CXCL5']",9
GO:1990868,response to chemokine,0.011425121980452604,99,2,2,21031,1.0,0.020202020202020204,"['CXCL3', 'CXCL5']",9
GO:1990869,cellular response to chemokine,0.011425121980452604,99,2,2,21031,1.0,0.020202020202020204,"['CXCL3', 'CXCL5']",9
GO:0030593,neutrophil chemotaxis,0.01310674166588721,106,2,2,21031,1.0,0.018867924528301886,"['CXCL3', 'CXCL5']",9
KEGG:04062,Chemokine signaling pathway,0.013199986238666977,190,2,2,8484,1.0,0.010526315789473684,"['CXCL3', 'CXCL5']",9
GO:0071621,granulocyte chemotaxis,0.019444610816453642,129,2,2,21031,1.0,0.015503875968992248,"['CXCL3', 'CXCL5']",9
GO:1990266,neutrophil migration,0.019444610816453642,129,2,2,21031,1.0,0.015503875968992248,"['CXCL3', 'CXCL5']",9
GO:0019730,antimicrobial humoral response,0.020054610114111304,131,2,2,21031,1.0,0.015267175572519083,"['CXCL3', 'CXCL5']",9
GO:0097530,granulocyte migration,0.028474484589501557,156,2,2,21031,1.0,0.01282051282051282,"['CXCL3', 'CXCL5']",9
KEGG:04060,Cytokine-cytokine receptor interaction,0.0310205190387387,291,2,2,8484,1.0,0.006872852233676976,"['CXCL3', 'CXCL5']",9
KEGG:04015,Rap1 signaling pathway,0.016133316513926303,210,2,2,8484,1.0,0.009523809523809525,"['ENAH', 'VASP']",10
GO:0008154,actin polymerization or depolymerization,0.045469677376750756,197,2,2,21031,1.0,0.01015228426395939,"['ENAH', 'VASP']",10
GO:0042104,positive regulation of activated T cell proliferation,0.0007065628930397406,25,2,2,21031,1.0,0.08,"['IL18', 'PYCARD']",11
KEGG:05134,Legionellosis,0.0011321625623807944,56,2,2,8484,1.0,0.03571428571428571,"['IL18', 'PYCARD']",11
GO:0046006,regulation of activated T cell proliferation,0.002027835503024057,42,2,2,21031,1.0,0.047619047619047616,"['IL18', 'PYCARD']",11
GO:0050798,activated T cell proliferation,0.0024376419809871083,46,2,2,21031,1.0,0.043478260869565216,"['IL18', 'PYCARD']",11
KEGG:04623,Cytosolic DNA-sensing pathway,0.002441501214069232,82,2,2,8484,1.0,0.024390243902439025,"['IL18', 'PYCARD']",11
GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,0.004310033647542423,61,2,2,21031,1.0,0.03278688524590164,"['IL18', 'PYCARD']",11
GO:0032722,positive regulation of chemokine production,0.005852695964012527,71,2,2,21031,1.0,0.028169014084507043,"['IL18', 'PYCARD']",11
GO:0032729,positive regulation of type II interferon production,0.006712347483877537,76,2,2,21031,1.0,0.02631578947368421,"['IL18', 'PYCARD']",11
KEGG:05135,Yersinia infection,0.006748865144581628,136,2,2,8484,1.0,0.014705882352941176,"['IL18', 'PYCARD']",11
GO:0002720,positive regulation of cytokine production involved in immune response,0.007630879244829199,81,2,2,21031,1.0,0.024691358024691357,"['IL18', 'PYCARD']",11
GO:1901222,regulation of non-canonical NF-kappaB signal transduction,0.009858907567547814,92,2,2,21031,1.0,0.021739130434782608,"['IL18', 'PYCARD']",11
KEGG:05164,Influenza A,0.010190198231922201,167,2,2,8484,1.0,0.011976047904191617,"['IL18', 'PYCARD']",11
GO:0032602,chemokine production,0.01051601105807481,95,2,2,21031,1.0,0.021052631578947368,"['IL18', 'PYCARD']",11
GO:0032642,regulation of chemokine production,0.01051601105807481,95,2,2,21031,1.0,0.021052631578947368,"['IL18', 'PYCARD']",11
KEGG:04621,NOD-like receptor signaling pathway,0.012108993224009143,182,2,2,8484,1.0,0.01098901098901099,"['IL18', 'PYCARD']",11
GO:0042102,positive regulation of T cell proliferation,0.012371916257125828,103,2,2,21031,1.0,0.019417475728155338,"['IL18', 'PYCARD']",11
KEGG:05130,Pathogenic Escherichia coli infection,0.014193201577482857,197,2,2,8484,1.0,0.01015228426395939,"['IL18', 'PYCARD']",11
GO:0032649,regulation of type II interferon production,0.01598245264055892,117,2,2,21031,1.0,0.017094017094017096,"['IL18', 'PYCARD']",11
GO:0002718,regulation of cytokine production involved in immune response,0.016258012168844427,118,2,2,21031,1.0,0.01694915254237288,"['IL18', 'PYCARD']",11
GO:0032609,type II interferon production,0.016258012168844427,118,2,2,21031,1.0,0.01694915254237288,"['IL18', 'PYCARD']",11
GO:0002367,cytokine production involved in immune response,0.016258012168844427,118,2,2,21031,1.0,0.01694915254237288,"['IL18', 'PYCARD']",11
KEGG:05417,Lipid and atherosclerosis,0.016755270752740713,214,2,2,8484,1.0,0.009345794392523364,"['IL18', 'PYCARD']",11
GO:0050830,defense response to Gram-positive bacterium,0.016816196854345832,120,2,2,21031,1.0,0.016666666666666666,"['IL18', 'PYCARD']",11
GO:0038061,non-canonical NF-kappaB signal transduction,0.017671137954923907,123,2,2,21031,1.0,0.016260162601626018,"['IL18', 'PYCARD']",11
GO:0051092,positive regulation of NF-kappaB transcription factor activity,0.0179608287410702,124,2,2,21031,1.0,0.016129032258064516,"['IL18', 'PYCARD']",11
GO:0002821,positive regulation of adaptive immune response,0.018547275942293197,126,2,2,21031,1.0,0.015873015873015872,"['IL18', 'PYCARD']",11
GO:0002702,positive regulation of production of molecular mediator of immune response,0.02130287122514813,135,2,2,21031,1.0,0.014814814814814815,"['IL18', 'PYCARD']",11
KEGG:05131,Shigellosis,0.022154362868405966,246,2,2,8484,1.0,0.008130081300813009,"['IL18', 'PYCARD']",11
KEGG:05132,Salmonella infection,0.02269912420523987,249,2,2,8484,1.0,0.008032128514056224,"['IL18', 'PYCARD']",11
GO:0050729,positive regulation of inflammatory response,0.0232459191810074,141,2,2,21031,1.0,0.014184397163120567,"['IL18', 'PYCARD']",11
GO:0050671,positive regulation of lymphocyte proliferation,0.02424923848912393,144,2,2,21031,1.0,0.013888888888888888,"['IL18', 'PYCARD']",11
GO:0032946,positive regulation of mononuclear cell proliferation,0.025273754684031504,147,2,2,21031,1.0,0.013605442176870748,"['IL18', 'PYCARD']",11
GO:0070665,positive regulation of leukocyte proliferation,0.03147973209456389,164,2,2,21031,1.0,0.012195121951219513,"['IL18', 'PYCARD']",11
GO:0042129,regulation of T cell proliferation,0.03836636509205783,181,2,2,21031,1.0,0.011049723756906077,"['IL18', 'PYCARD']",11
GO:0002700,regulation of production of molecular mediator of immune response,0.04139987511284187,188,2,2,21031,1.0,0.010638297872340425,"['IL18', 'PYCARD']",11
GO:0002819,regulation of adaptive immune response,0.047813110971999306,202,2,2,21031,1.0,0.009900990099009901,"['IL18', 'PYCARD']",11
KEGG:04814,Motor proteins,0.0005739738948854466,193,3,3,8484,1.0,0.015544041450777202,"['TPM1', 'TPM2', 'TNNT1']",12
GO:0006936,muscle contraction,0.0021531604540037264,342,3,3,21031,1.0,0.008771929824561403,"['TPM1', 'TPM2', 'TNNT1']",12
GO:0003012,muscle system process,0.004257414440489659,429,3,3,21031,1.0,0.006993006993006993,"['TPM1', 'TPM2', 'TNNT1']",12
GO:0045214,sarcomere organization,0.006472906807366697,44,3,2,21031,0.6666666666666666,0.045454545454545456,"['TPM1', 'TNNT1']",12
GO:0043462,regulation of ATP-dependent activity,0.014222696429824029,65,3,2,21031,0.6666666666666666,0.03076923076923077,"['TPM1', 'TPM2']",12
KEGG:04260,Cardiac muscle contraction,0.0153365009599771,87,3,2,8484,0.6666666666666666,0.022988505747126436,"['TPM1', 'TPM2']",12
GO:0030239,myofibril assembly,0.016510748301555047,70,3,2,21031,0.6666666666666666,0.02857142857142857,"['TPM1', 'TNNT1']",12
GO:0055002,striated muscle cell development,0.017965263319031245,73,3,2,21031,0.6666666666666666,0.0273972602739726,"['TPM1', 'TNNT1']",12
KEGG:05410,Hypertrophic cardiomyopathy,0.019072506508626574,97,3,2,8484,0.6666666666666666,0.020618556701030927,"['TPM1', 'TPM2']",12
GO:0030036,actin cytoskeleton organization,0.019932198907678916,717,3,3,21031,1.0,0.0041841004184100415,"['TPM1', 'TPM2', 'TNNT1']",12
KEGG:05414,Dilated cardiomyopathy,0.021091834698433457,102,3,2,8484,0.6666666666666666,0.0196078431372549,"['TPM1', 'TPM2']",12
GO:0030029,actin filament-based process,0.028221784224935643,805,3,3,21031,1.0,0.0037267080745341614,"['TPM1', 'TPM2', 'TNNT1']",12
GO:0097435,supramolecular fiber organization,0.03230013712195414,842,3,3,21031,1.0,0.0035629453681710215,"['TPM1', 'TPM2', 'TNNT1']",12
KEGG:04261,Adrenergic signaling in cardiomyocytes,0.04742088145632707,153,3,2,8484,0.6666666666666666,0.013071895424836602,"['TPM1', 'TPM2']",12
